Date,aapl_return,aapl_log_return,aapl_ma20,aapl_ma50,aapl_ma200,aapl_price_ma20_ratio,aapl_price_ma50_ratio,aapl_price_ma200_ratio,aapl_momentum_5,aapl_momentum_10,aapl_momentum_20,aapl_volatility_10,aapl_volatility_20,aapl_volatility_60,aapl_rsi,aapl_macd,aapl_macd_signal,aapl_macd_hist,aapl_volume_change,aapl_volume_ratio,spy_return,spy_log_return,spy_ma20,spy_ma50,spy_ma200,spy_price_ma20_ratio,spy_price_ma50_ratio,spy_price_ma200_ratio,spy_momentum_5,spy_momentum_10,spy_momentum_20,spy_volatility_10,spy_volatility_20,spy_volatility_60,spy_rsi,spy_macd,spy_macd_signal,spy_macd_hist,spy_volume_change,spy_volume_ratio,vix,vix_change,vix_ma10,vix_ma20,vix_ratio_ma20,beta_spy_60,future_return,target
2024-04-04,-0.004892672347795335,-0.004904680653629052,170.01010818481444,177.44839263916015,180.88627861022948,0.982291033693626,0.9411153430215538,0.9232287058493469,-0.025907480518546522,-0.05512980871004203,-0.0017741821473605812,0.015750702052989632,0.013583226834241551,0.012108277240385457,42.236184287805735,-2.551589482706447,-2.6094027349752196,0.05781325226877243,0.12607434836669684,0.8190862887800625,-0.01220597051038863,-0.012281075144120721,503.25148315429686,491.8822900390625,447.3002326965332,0.9927304644626475,1.0156760849706674,1.1169077100664637,-0.019305124775915394,-0.014236685330174415,0.009640347065322574,0.005474322980523801,0.006245749143169706,0.006863875638708123,49.591489468747724,4.0882889775198805,5.224157155101575,-1.1358681775816946,0.6373390267733678,1.2928715077952564,16.350000381469727,0.14096304734949738,13.713999938964843,13.956499910354614,1.1714971867222472,0.8151615754021599,0.00450208977627331,1
2024-04-05,0.00450208977627331,0.004491985685096466,170.0387969970703,176.9602716064453,180.81356018066407,0.9865469186046606,0.9479599556321727,0.9277581341415465,-0.011079778488986003,-0.010445112863979644,0.0034321384815805267,0.009892053504656606,0.013618845498692656,0.0121323447356144,44.432246250091104,-2.4802913276360243,-2.5835804535073805,0.10328912587135619,-0.2159897513052934,0.6570332028441457,0.010446795506059425,0.010392604823792997,503.50536346435547,492.55501159667966,447.71840072631835,1.0025955272222913,1.0248849640274371,1.1275217291111046,-0.008870780356168728,-0.007219371820004983,0.010160605262656608,0.00652433498457066,0.006288035275668122,0.006951659671930452,61.71042681292648,3.814767248415933,4.942279173764447,-1.1275119253485144,-0.23035347585798194,0.9846093251965959,16.030000686645508,-0.019571846321599473,14.025,14.035999965667724,1.1420633176015347,0.8124743477257003,-0.006663606745143991,0
2024-04-08,-0.006663606745143991,-0.006685907697632476,169.92602767944337,176.4563146972656,180.740425491333,0.9806233049001052,0.9443324436274463,0.9219488246670805,-0.00929236789136667,-0.02223124737661686,-0.013354267598710057,0.00976649163843557,0.01349097358556918,0.012115534416208404,40.35865403989523,-2.485337015331254,-2.5639317658721557,0.0785947505409017,-0.1111345974805723,0.6022660672140872,0.0005591932672888156,0.0005590369769953306,503.9233337402344,493.18212524414065,448.14877044677735,1.0023241217875862,1.0241541351268875,1.1270688357259226,-0.00658819817965639,-0.004777459190970168,0.016828698822929145,0.006520741641157397,0.006097889462009499,0.006932053878785101,58.62278243769984,3.5795151351313734,4.669726366037833,-1.0902112309064593,-0.3507166667784537,0.6558045623331249,15.1899995803833,-0.05240181349224815,14.23799991607666,14.058499956130982,1.0804850892899756,0.8084691150631207,0.007242533483851732,1
2024-04-09,0.007242533483851732,0.007216432288304751,169.77368850708007,176.01107330322264,180.65834815979005,0.9886117953377347,0.9535779076066841,0.9290479665387017,0.00491587071245414,-0.006906686021289632,-0.017829223267906924,0.009923839349425784,0.013306442078390872,0.012166616532474462,37.76253265829703,-2.3646944740434606,-2.5240843075064165,0.159389833462956,0.13221733844571215,0.6917848972100974,0.0011567925127138334,0.0011561239438024327,504.3918731689453,493.83296142578126,448.5744985961914,1.0025514473760326,1.0239875463765158,1.1273017170453297,0.0009249297377778021,-0.0008659921993169339,0.018880993881764008,0.0064846290622017485,0.00608474549020722,0.0069275819974695925,55.68863931568214,3.4010185987441446,4.4159848125790955,-1.014966213834951,0.4059229202219752,0.9185929447452761,14.979999542236328,-0.013824887685854326,14.416999912261963,14.046499919891357,1.0664578099646755,0.8072559081378946,-0.011139425323512309,0
2024-04-10,-0.011139425323512309,-0.011201933357657965,169.5041275024414,175.54207244873047,180.56849914550781,0.9791538959938553,0.945474919578204,0.9191560411504018,-0.011022901390798756,-0.011372570548329852,-0.031461029333850976,0.010317819367412991,0.013471583532227575,0.012223594196138748,28.638703059899967,-2.392371282792112,-2.4977417025635558,0.10537041977144357,0.17311404688746346,0.8182998186743224,-0.010012925101220094,-0.010063391596525358,504.34029998779295,494.3075921630859,448.9908064270019,0.9926144679053843,1.0127610549636428,1.1149793522487554,-0.010184484299872842,-0.009039911227703201,-0.002056154511077879,0.007207457874208655,0.006095842487092303,0.007085215912210038,40.11181993423729,2.81850095432668,4.096488040928612,-1.2779870866019323,0.2146035515479976,1.1085892435747593,15.800000190734863,0.05473969783420429,14.672999954223632,14.144499921798706,1.1170419794329238,0.8097532271435777,0.043271195473846724,1
2024-04-11,0.043271195473846724,0.042361157056539374,169.69752044677733,175.2896176147461,180.52150512695312,1.0203588939408479,0.9878073591793369,0.9591786537886852,0.0368442591982272,0.00998223675228238,0.022848273381748996,0.016262472015934476,0.016523498455444235,0.013444330779111642,57.210228660541496,-1.81388897239907,-2.360971156530659,0.5470821841315887,0.8320575827863197,1.4530300450905314,0.007546862480315886,0.007518527385080836,504.5169448852539,494.8651611328125,449.4345306396484,0.9997554290316613,1.0192545248747673,1.122284827491186,0.009608772178236302,-0.009881851143523357,0.007053654348148974,0.007088900936676668,0.006315917524813202,0.007098807219048705,43.88110323515067,2.6313778112509567,3.8034659949930814,-1.1720881837421246,-0.15188596151612532,0.9308494480920202,14.90999984741211,-0.05632913497334324,14.885999965667725,14.202499914169312,1.049815168985634,0.8788738952625686,0.00862649516898295,1
2024-04-12,0.00862649516898295,0.008589499568860756,169.87310562133788,175.1389599609375,180.46823471069337,1.028097247936332,0.9971857342686509,0.9677385755319683,0.04110145895675599,0.02956628540695494,0.02052015333831103,0.015859500773141976,0.016460531640721657,0.013484279491873363,58.19574623299616,-1.22083558604308,-2.1329440424331434,0.9121084563900634,0.1164001875474221,1.5857831362884862,-0.013803148699222945,-0.013899297956509486,504.39498138427734,495.438994140625,449.8206593322754,0.9861940618125357,1.00402136556096,1.1058436848756965,-0.014621060113155226,-0.023362140256485753,-0.004879802878674511,0.008150167531085408,0.007057337844853557,0.007314741382603129,37.203387468410895,1.899393440132087,3.4226514840208826,-1.5232580438887955,0.3204339576884121,1.2436670274279333,17.309999465942383,0.16096577083110009,15.31599988937378,14.347999906539917,1.2064398925771087,0.7730610773962544,-0.02186350131775472,0
2024-04-15,-0.02186350131775472,-0.022106049481445244,169.8765670776367,174.86332763671874,180.3900096130371,1.0055989515954538,0.9769212336437028,0.9469909011056465,0.025170670028665354,0.015644407011320194,0.00040542133302579053,0.017427542949291438,0.01723964966307638,0.01304855639160646,53.2303009459229,-1.046879649159962,-1.9157311637785073,0.8688515146185454,-0.2767665084109613,1.1917062967243628,-0.012528167471685392,-0.01260730663563766,504.13304595947267,495.7654913330078,450.17456909179685,0.9743448407318541,0.9907898814262288,1.0911310102745597,-0.027509862432561927,-0.03391682018661757,-0.01055259067508807,0.00875478848779536,0.007441046481012611,0.0074634326267378846,33.14230181370732,0.8071240328641807,2.8995459937895425,-2.092421960925362,-0.004966449188698041,1.2505501624230868,19.229999542236328,0.11091855202373435,15.873999881744385,14.588999891281128,1.318116367505686,0.7518503175926935,-0.019167308896789748,0
2024-04-16,-0.019167308896789748,-0.019353383296103838,169.6619079589844,174.54216583251954,180.29373779296876,0.9875722401013878,0.9599593869122955,0.9293356084021687,-0.0017092470803430349,0.0031982211944483474,-0.02498264760941904,0.01849371428389297,0.01769524396873854,0.013055885310707928,49.46163233980448,-1.1598574320313162,-1.764556417429069,0.6046989853977529,0.002439760756570708,1.1964490826358556,-0.0018236634891360959,-0.001825328387848142,503.6788024902344,495.9740887451172,450.5157145690918,0.9734450754692026,0.9885670663620343,1.0883164205965783,-0.03040497745243642,-0.029508170182480975,-0.018191986867728827,0.008702402760354283,0.00728797028423888,0.007318907993298273,33.17156448881616,-0.1292990221495529,2.293776990601723,-2.423076012751276,-0.20214024976819023,1.0083119460623637,18.399999618530277,-0.043161723529065,16.25299987792969,14.792499876022339,1.2438735692237832,0.7341474672351354,-0.008147418320685662,0
2024-04-17,-0.008147418320685662,-0.008180789918515572,169.26226348876952,174.15754272460939,180.16906188964845,0.9818388311372171,0.9542409725098276,0.9224017775107337,0.001311292923054319,-0.009726062720329831,-0.04588837136938184,0.01860993600992612,0.017409954881385793,0.01294676976518714,40.66130759706713,-1.3440541053613515,-1.6804559550155258,0.3364018496541743,-0.3094509382563301,0.8291096297347214,-0.005918299642667546,-0.005935882184822059,502.94071197509766,496.15959716796874,450.8174472045898,0.9691040601430991,0.9823490037648596,1.0811513374395547,-0.026394694324027856,-0.036310362273957786,-0.02939641079556854,0.008621624464923032,0.007204740274140358,0.007367610329477839,24.3069270979436,-1.092970058299386,1.6164275808215014,-2.7093976391208874,0.03301807196124318,1.0308858480751057,18.209999084472656,-0.010326116195473967,16.640999794006348,15.01199984550476,1.2130295278363938,0.7307969224901378,-0.0057144620015546765,0
2024-04-18,-0.0057144620015546765,-0.0057308520094149305,168.6870315551758,173.7219158935547,180.04707679748535,0.9795571414257379,0.9511671891013943,0.9177521199727086,-0.0457041832390207,-0.010543860814495098,-0.06509238849476873,0.018631704854924477,0.01695893219590442,0.012900466523946712,41.94486498890416,-1.5488085530169826,-1.6541264746158173,0.10531792159883469,-0.152811721531123,0.7083541982892064,-0.002057705799538345,-0.0020598257848203124,501.9202423095703,496.2972839355469,451.111708984375,0.969076190393674,0.9800556481828253,1.0782228583556348,-0.03567571040795825,-0.026409738003328798,-0.040270436203897364,0.008084218007236294,0.006748866851019046,0.007369751062400075,23.803965782073632,-1.9155332661568991,0.9100354114258213,-2.8255686775827202,-0.017944863872228156,1.008992989181032,18.0,-0.011532075509642303,16.805999755859375,15.259999847412109,1.179554402358173,0.7266634091089489,-0.012212399285035924,0
2024-04-19,-0.012212399285035924,-0.012287583379011173,168.37196655273436,173.24375610351564,179.92056892395019,0.9694050035338497,0.9421443548795375,0.9071815846694309,-0.06542056972960364,-0.027007991634516615,-0.03717100297764431,0.01884125403218973,0.014668175406449734,0.012960955852795514,41.06579241536217,-1.8525552981610929,-1.6938122393248725,-0.15874305883622042,0.5803528983440354,1.155544628323386,-0.008728460168420549,-0.008766776300365155,500.6037567138672,496.2700732421875,451.38792205810546,0.9631438756029942,0.9715545393113281,1.0681576063985752,-0.03071357185933854,-0.0448855669920486,-0.05178089321458634,0.006807641957104041,0.0067844052118620135,0.007466488841479107,22.10718261165738,-2.8768356557427524,0.15266119799210653,-3.0294968537348588,0.3710959769598421,1.3452302659502993,18.709999084472656,0.039444393581814285,17.07399959564209,15.549499797821046,1.2032540806936112,0.7351828473372571,0.005090855447134057,1
2024-04-22,0.005090855447134057,0.0050779408548793994,168.05343856811524,172.80375274658203,179.79585090637207,0.9761868655948327,0.9493518331677958,0.9124323983075191,-0.039666508386864474,-0.015494270951994071,-0.037381061358156775,0.01892443938328329,0.014662667716030616,0.012998840228196381,44.604311357443386,-2.0031365529780203,-1.7556771020555022,-0.2474594509225181,-0.29395710013587795,0.8321208138895713,0.009209261428613669,0.00916711474286894,499.55748443603517,496.3273974609375,451.7030514526367,0.9740495030952274,0.980388594245834,1.077242489103361,-0.009376462159930044,-0.03662837940836827,-0.04123084801148358,0.007979253844188934,0.007283960426249144,0.007525154585656281,30.74119813014717,-3.242998207663277,-0.5264706831389702,-2.716527524524307,-0.3351015432539628,0.9010288229522976,16.940000534057617,-0.09460174436266822,17.248999691009523,15.743499803543092,1.0759996662397298,0.7425681196842085,0.0063917022740449525,1
2024-04-23,0.0063917022740449525,0.006371361971826747,167.85806732177736,172.3694869995117,179.68194290161134,0.983569814713389,0.9578268813568832,0.9188465212903013,-0.014641675239980723,-0.0163258960796685,-0.023119824262719635,0.01888312655196126,0.014687989737481687,0.013020551199272293,45.098021963518775,-2.0146390445629834,-1.8074694905569986,-0.2071695540059848,0.02954086340623996,0.860236004090557,0.011866448688319986,0.011796594457482254,498.8700225830078,496.44429077148436,452.0523986816406,0.9869662168461784,0.9917887425426312,1.0891831573566553,0.004210062447600027,-0.026322921858629056,-0.02716611861295315,0.009310602069410416,0.007918459273785238,0.007663377333999855,37.49081851807323,-3.032305346202236,-1.0276376157516234,-2.0046677304506124,-0.04896043318962351,0.8478530854630416,15.6899995803833,-0.07378990048797274,17.31999969482422,15.868499803543092,0.9887512855424471,0.741083637150862,0.01270230818811302,1
2024-04-24,0.01270230818811302,0.012622310595247682,167.8239387512207,172.0107974243164,179.58871879577637,0.9962659804549064,0.9720161954214226,0.931001022808796,0.0060715355374016955,0.0073907900220382405,-0.004065832807225167,0.019033447763723232,0.014935704839113816,0.013161558602789452,50.340886747160255,-1.8333978853854944,-1.812655169522698,-0.020742715862796413,-0.025959973999652775,0.8446045175291347,-0.0004744045305820066,-0.00047451709601376664,498.2176223754883,496.5607830810547,452.39523086547854,0.9877897835031746,0.9910856719094102,1.087841435468377,0.009709423565001485,-0.01694154802608705,-0.025828309163574592,0.008951292261593866,0.007919839579247304,0.0076056219067292,42.167631465605595,-2.8513096906937676,-1.3923720307400522,-1.4589376599537154,-0.13469000643628082,0.7382731464513471,15.970000267028809,0.017845805872141796,17.336999702453614,16.004999828338622,0.9978132107663105,0.7507283138602173,0.005147187194528335,1
