Date,Open,High,Low,Close,Volume
2015-01-02,39.522483519398754,40.16622593765409,39.420840659920174,39.60718536376953,27913900
2015-01-05,39.27684831601407,39.58178016186598,39.17520544445297,39.24296951293945,39673900
2015-01-06,39.28531709005674,39.59871780215953,38.57381058746639,38.66698455810547,36447900
2015-01-07,38.94648732399195,39.35306184059361,38.53144391859667,39.15824508666992,29114100
2015-01-08,39.59870116331834,40.44573220424493,39.57329126606398,40.31020736694336,29645200
2015-01-09,40.327155999250174,40.50503177599165,39.72576462198083,39.97140121459961,23944200
2015-01-12,40.16621831640922,40.26786438776945,39.26836730423394,39.47165298461914,23651900
2015-01-13,39.78506505686994,40.5812733929366,39.01426662829603,39.268375396728516,35270600
2015-01-14,38.92955017089844,39.166721085781234,38.641559455886544,38.92955017089844,29719600
2015-01-15,39.149784264722,39.28530913151423,38.463687809054505,38.522979736328125,32750800
2015-01-16,38.378978387151854,39.20059631591751,38.26039132489493,39.166717529296875,35695300
2015-01-20,39.21755594927021,39.51401889895251,38.5992233712498,39.29378890991211,36161900
2015-01-21,38.91262430559996,39.08203124468881,38.522990607513655,38.89568328857422,39081100
2015-01-22,39.285297148379065,39.929039261490544,39.031188504549974,39.920570373535156,35898000
2015-01-23,40.11540229160537,40.14081219625576,39.64106360740125,39.96293640136719,26211600
2015-01-26,39.81047413175061,39.92058911386341,39.16673171644058,39.81894302368164,42525500
2015-01-27,36.379989639410056,36.59174743331679,35.66848332263674,36.13434982299805,169164000
2015-01-28,36.2021224082824,36.24447333082105,34.863811284116714,34.88922119140625,84507100
2015-01-29,34.66898267229333,35.676948503268655,34.55039883702179,35.58377456665039,63585300
2015-01-30,35.194154057486166,35.219567196705,34.177715730278635,34.220069885253906,78004900
2015-02-02,34.380999865507704,35.04168323149169,34.07606808700189,34.965450286865234,50352500
2015-02-03,35.261909104400644,35.51601781343743,34.77062946658433,35.23649597167969,52082400
2015-02-04,35.524494477548735,35.75319333507928,35.03321796339174,35.43979263305664,41614800
2015-02-05,35.76166131420524,36.11741289724981,35.45672953949968,35.956478118896484,36548200
2015-02-06,36.15127945214853,36.244453369118816,35.702354104382415,35.92258071899414,34616600
2015-02-09,35.77859094912682,36.202106450161544,35.75317782187128,35.88023376464844,31381100
2015-02-10,36.20212134398014,36.22753125052265,35.72778262445475,36.083534240722656,29670700
2015-02-11,36.125888949905686,36.125888949905686,35.75319308197507,35.89719009399414,38262500
2015-02-12,36.13436474756349,36.49858856201172,36.00730872627454,36.49858856201172,33268800
2015-02-13,36.744220067829254,37.159263610839844,36.549403249310465,37.159263610839844,40264900
2015-02-17,37.50901166838834,37.53460240142098,36.84362332207818,37.17631912231445,33695700
2015-02-18,37.21897486711452,37.27868875248209,37.014239221452364,37.1336669921875,27111700
2015-02-19,36.83509551200831,37.13366492220265,36.72419690786648,37.10807418823242,27603400
2015-02-20,37.11659993996366,37.43223414937195,36.92892915114389,37.4151725769043,29721100
2015-02-23,37.27867849840656,37.69667558100299,37.23602619975657,37.66255569458008,32518800
2015-02-24,37.66256625599211,37.79052318782402,37.46635976969031,37.61138153076172,25271700
2015-02-25,37.491942686340515,37.61137042244303,37.363982538138245,37.526065826416016,29759800
2015-02-26,37.526082461678826,37.73081488456597,37.44077457367319,37.58579635620117,28957300
2015-02-27,37.64550553082068,37.70521941785624,37.244566642870915,37.406646728515625,33807700
2015-03-02,37.2531060122009,37.69669733328409,37.150739785539756,37.4322509765625,31924000
2015-03-03,37.15926132469288,37.38958770787749,36.75832244424232,36.92040252685547,31748600
2015-03-04,36.690090542589,36.860703106811336,36.57919514188387,36.73274612426758,25748700
2015-03-05,36.74125984626968,36.88628160386546,36.52799504416495,36.77538299560547,23193500
2015-03-06,36.6815392429321,36.77537625933575,35.956440350259875,36.135581970214844,36248800
2015-03-09,35.99056987223283,36.79244767855454,35.99056987223283,36.5535888671875,32108000
2015-03-10,36.12705506346116,36.43415688971029,35.85407638549805,35.85407638549805,39159700
2015-03-11,36.09293919357172,36.144120667544776,35.69200029191404,35.81142807006836,32215300
2015-03-12,35.256926854658374,35.529905449724716,34.85598811945901,34.99247741699219,59992500
2015-03-13,34.71950678859539,35.376362700620106,34.64273133773114,35.29958724975586,58007700
2015-03-16,35.37638002910678,35.5213985883505,35.214296634465114,35.453155517578125,35273500
2015-03-17,35.291055906325056,35.683465586064386,35.10338510731483,35.572566986083984,31673400
2015-03-18,35.34224695366369,36.53653127175811,35.256942325583935,36.25502014160156,44194800
2015-03-19,36.05027652780625,36.33178759587796,36.01615663659697,36.075870513916016,33879100
2015-03-20,36.30621054303906,36.664493941943945,36.246496643221576,36.57918930053711,71904500
2015-03-23,36.57918010509849,36.79244490916759,36.493872230973246,36.56211853027344,26246100
2015-03-24,36.49388676637977,36.826579472572064,36.46829602103081,36.596256256103516,25513300
2015-03-25,36.6132898851123,36.62182229724883,35.35076298433206,35.36782455444336,43469900
2015-03-26,35.16310394818518,35.49579654090274,34.90718356532904,35.154571533203125,37495600
2015-03-27,35.07778217344153,35.342231612357686,34.830397557729405,34.949825286865234,34401400
