Date,Open,High,Low,Close,Volume
2015-01-02,26.37898514574825,26.537478726114013,26.145209618123978,26.227924346923828,26480000
2015-01-05,26.109054225279014,26.150658151811385,25.643485126438218,25.728178024291992,41182000
2015-01-06,25.779688353183527,25.814853307484437,25.039234806262243,25.09322166442871,54456000
2015-01-07,25.30668989835191,25.3334339302312,24.945130614665498,25.01942253112793,46918000
2015-01-08,24.839138654038862,25.13581508136982,24.517696365378082,25.10659408569336,73054000
2015-01-09,25.169492010512926,25.19029397122103,24.697483996890696,24.800006866455078,42000000
2015-01-12,24.726710008215623,24.778219905572726,24.314135814389513,24.618738174438477,57138000
2015-01-13,24.89163920700457,25.190297590975387,24.62864268177907,24.85350227355957,60958000
2015-01-14,24.78515337508416,25.173458601696684,24.673219534525618,25.058055877685547,52800000
2015-01-15,25.204658819237853,25.247252773533816,24.86390151676055,24.96295928955078,51068000
2015-01-16,24.920363041590566,25.30173423255539,24.91739106283699,25.282419204711914,49658000
2015-01-20,25.396832879486535,25.537494590454898,25.228435216161316,25.25666618347168,46796000
2015-01-21,25.30123863732595,25.846550436538017,25.239327767927744,25.77423858642578,46356000
2015-01-22,25.903510059508417,26.688044496347135,25.849525090806782,26.611770629882812,56068000
2015-01-23,26.6479256089603,27.01344687982746,26.53499986210325,26.842077255249023,45966000
2015-01-26,26.819793477645224,26.819793477645224,26.352737414540844,26.583045959472656,30932000
2015-01-27,26.319553697453237,26.387903552615274,25.797520720306224,25.813865661621094,39148000
2015-01-28,26.00256531560789,26.03674023665664,25.376027615540508,25.379989624023438,35822000
2015-01-29,25.40327175896299,25.516692532109836,24.936710720151677,25.41961669921875,79018000
2015-01-30,25.705397823111312,26.89903949960482,25.664783923559888,26.624155044555664,121108000
2015-02-02,26.464174574741662,26.572148289412223,25.8401137864481,26.359174728393555,75378000
2015-02-03,26.247240536628567,26.619200823037232,26.09221583271168,26.413658142089844,47062000
2015-02-04,26.40573206038584,26.584530706760205,26.004053874738577,26.057050704956055,33896000
2015-02-05,26.14768503657641,26.284384726025117,26.034264273400613,26.241790771484375,33176000
2015-02-06,26.300234164964127,26.75639228379667,26.183346410216686,26.442380905151367,42938000
2015-02-09,26.302713734348217,26.442385423908863,26.128869006585564,26.214553833007812,30314000
2015-02-10,26.356701307992672,26.79502953033303,26.20910559597482,26.75342559814453,47430000
2015-02-11,26.732125324158773,26.842079099789913,26.547382727052224,26.646440505981445,38306000
2015-02-12,26.728656917139155,27.15856603010524,26.596911155069353,27.04316520690918,48590000
2015-02-13,27.11745627387457,27.366586689744704,27.072385356678307,27.298236846923828,47382000
2015-02-17,27.298237498844486,27.38936936520213,26.906960334780344,26.993635177612305,39174000
2015-02-18,26.93469981695822,27.119442427173148,26.72321317271187,26.876750946044922,31164000
2015-02-19,26.867834934191123,27.08526552094028,26.782645131131254,27.064958572387695,30834000
2015-02-20,27.120925489776937,27.120925489776937,26.65139437713584,26.83465003967285,38234000
2015-02-23,26.695971708147457,26.710829714468733,26.34927040881371,26.49785614013672,32906000
2015-02-24,26.32697944346971,26.715779656442244,26.29973850777221,26.678634643554688,28406000
2015-02-25,26.66823517293682,27.219489112110175,26.646936304472703,27.108545303344727,40836000
2015-02-26,27.029794963494243,27.742512589934226,26.997600097420843,27.700908660888672,54032000
2015-02-27,27.64444350753082,28.202633307470524,27.588971604802897,27.8663330078125,68328000
2015-03-02,28.082774550206356,28.528036721826922,27.892087988519833,28.47999382019043,50406000
2015-03-03,28.54586206834674,28.768741570101163,28.25611966075086,28.66671371459961,50526000
2015-03-04,28.576574429341015,28.807377983614806,28.356171857117477,28.64393424987793,37964000
2015-03-05,28.707825176568704,28.885136874638434,28.638980315739218,28.79747200012207,35918000
2015-03-06,28.825705397706578,28.864337347543632,28.333390348995728,28.3749942779541,37592000
2015-03-09,28.276925598669397,28.50129017659802,28.184306791462394,28.43442726135254,23478000
2015-03-10,28.15607365417483,28.219471459936482,27.72715457592738,27.728641510009766,40080000
2015-03-11,27.726164680724466,27.943100240107174,27.50873410643518,27.522602081298828,40524000
2015-03-12,27.660788901103146,27.82720461201737,27.514680139109295,27.794021606445312,35602000
2015-03-13,27.697934301203986,27.952016767016012,27.25712918569483,27.38936996459961,35428000
2015-03-16,27.584022169921717,27.921807546273,27.306165725747533,27.817302703857422,36856000
2015-03-17,27.651376688414153,27.76776943350691,27.45920698358769,27.617698669433594,28892000
2015-03-18,27.623643898000804,28.058506998667593,27.4141373107403,28.04117202758789,35324000
2015-03-19,27.959941806916632,28.080791579039342,27.841073983904455,27.917842864990234,24660000
2015-03-20,28.068411072713282,28.08772610240179,27.957962280232536,27.981239318847656,44320000
2015-03-23,28.03324189893379,28.213527460387702,27.887628163788982,28.002038955688477,30234000
2015-03-24,28.159049710979286,28.819762447845722,28.13676081147453,28.604808807373047,79156000
2015-03-25,28.606291173338146,28.730112923032785,28.082773208618164,28.082773208618164,53070000
2015-03-26,27.96638189139214,28.09218559660649,27.652370477366155,27.916357040405273,49842000
2015-03-27,27.826706738704274,27.937652423954056,27.58401718521686,27.61472511291504,34552000
2015-03-30,27.74845487332882,27.84305373789061,27.577085239154318,27.79253387451172,24788000
2015-03-31,27.634039696430783,27.857414218649403,27.47208102862138,27.473567962646484,34932000
2015-04-01,27.480008114939164,27.661776832807224,27.04415504736719,27.215524673461914,38902000
2015-04-02,27.11250438004649,27.14172537392921,26.767288170471932,26.810379028320312,47760000
2015-04-06,26.688046753511564,27.019890058372,26.532527028436682,26.941139221191406,33718000
2015-04-07,26.992648842786544,27.248711397715006,26.923308959029132,26.986209869384766,27318000
2015-04-08,27.042668834565465,27.31507818991987,27.042668834565465,27.183330535888672,28386000
2015-04-09,27.201660058594012,27.209584076814327,26.842080808323146,27.142719268798828,32366000
2015-04-10,27.219485255920837,27.23335323005184,26.992148727400572,27.16847038269043,26104000
2015-04-13,27.094676732886935,27.402744179307362,27.057529829339796,27.173425674438477,29326000
2015-04-14,27.070902270342298,27.070902270342298,26.53450635923292,26.734601974487305,47206000
2015-04-15,26.64445698694573,26.903491467590854,26.367590634699898,26.79700469970703,46962000
2015-04-16,26.66377732394683,27.00453467116375,26.651396281578656,26.919841766357422,31722000
2015-04-17,26.612264175786684,26.735590905654437,26.200681950687557,26.38591766357422,49234000
2015-04-20,26.435943048235504,27.032764777111968,26.416131115218956,26.96986198425293,38508000
2015-04-21,27.05802601828126,27.13033787938425,26.854958411365462,26.89012336730957,29128000
2015-04-22,26.897057007433858,27.29031426970552,26.810877171052937,27.200172424316406,31806000
2015-04-23,27.261091295001396,27.79402020003318,27.244746355829392,27.610267639160156,78184000
2015-04-24,28.729124179381472,28.95943271969925,28.14963738239446,28.412635803222656,92168000
2015-04-27,28.368550845496582,28.504753623118656,27.84998497053588,28.0391845703125,48062000
2015-04-28,27.950033869869173,28.123880457716535,27.78361817363499,27.952510833740234,37178000
2015-04-29,27.761330506876483,28.025318941874097,27.686543576861304,27.804916381835938,33622000
2015-04-30,27.664747032014112,27.791045731697125,27.07832822772651,27.179861068725586,47240000
2015-05-01,27.266041985090908,27.30120882565993,26.936180685930932,27.298236846923828,36572000
2015-05-04,27.28981806275769,27.572131502988494,27.111514439586664,27.381446838378906,35260000
2015-05-05,27.248710025100387,27.370056704933322,26.86288177036424,26.896066665649414,28528000
2015-05-06,26.87625301478013,26.940145837154233,26.361154095187857,26.501815795898438,39034000
2015-05-07,26.5424311952825,27.003048270136677,26.42108640569576,26.84653663635254,31844000
2015-05-08,27.184817822154855,27.379464492780805,27.14321389593343,27.188779830932617,28226000
2015-05-11,27.165993424219373,27.407694831168,27.022856659587816,27.031770706176758,21858000
2015-05-12,26.884669953336555,26.89210084462871,26.497851723535323,26.682594299316406,35282000
2015-05-13,26.76877755481055,26.9356882801357,26.6949787622634,26.720239639282227,24238000
2015-05-14,26.942125926078575,27.2254312768469,26.869319056372227,27.201160430908203,31736000
2015-05-15,27.26010383829136,27.270504820678962,26.869321642252736,27.066940307617188,33440000
2015-05-18,26.934696633517138,27.15856618306263,26.85693583672888,27.07585334777832,26706000
2015-05-19,27.14172799774199,27.40918343883373,27.09814401015313,27.20512580871582,47126000
2015-05-20,27.286350033703705,27.541422527975126,26.99809264647072,27.365100860595703,30840000
2015-05-21,27.25069293330218,27.617701186041263,27.206117024510508,27.57807731628418,34170000
2015-05-22,27.461684850633805,27.64890442528426,27.420080920571507,27.464656829833984,24266000
2015-05-26,27.36856871241128,27.40571561522229,26.892598631736377,27.10161018371582,37474000
2015-05-27,27.17540802612386,27.502792396262034,27.07139820614714,27.451282501220703,34844000
2015-05-28,27.428501818026614,27.526072669720765,27.280411098715987,27.447816848754883,23544000
2015-05-29,27.3992745681153,27.435926453221672,26.995121359639683,27.008989334106445,43446000
2015-06-01,27.177884306451965,27.26901617803303,26.92281180176792,27.201658248901367,33210000
2015-06-02,27.11349879684962,27.67614566755168,27.06991291705195,27.436426162719727,31842000
2015-06-03,27.49338331300375,27.636521995965783,27.34727454015766,27.50279426574707,26710000
2015-06-04,27.34875855223354,27.535978123217177,27.1972008415835,27.32448959350586,26866000
2015-06-05,27.339845031331336,27.405717920576606,27.111021526688184,27.21750831604004,24396000
2015-06-08,27.221466617190284,27.23434456217627,26.8916053115546,26.917856216430664,27336000
2015-06-09,26.91488582494658,26.985217622243358,26.688539302014306,26.852479934692383,30016000
2015-06-10,27.027814757262096,27.477535877041554,26.998593757801913,27.36956214904785,30316000
2015-06-11,27.463167978168986,27.480007931722366,27.199674568261244,27.242765426635742,25872000
2015-06-12,27.0996266845768,27.183824562720492,27.024342853401112,27.115476608276367,25468000
2015-06-15,26.880711969209667,26.946089841032,26.70637223726349,26.894084930419922,27150000
2015-06-16,26.967386936586042,27.076843804466442,26.823258241207103,26.98670196533203,32526000
2015-06-17,27.013943813440044,27.159557558499046,26.835145173892702,27.0723876953125,24440000
2015-06-18,27.141727923197504,27.599868032157282,27.141727923197504,27.546873092651367,41192000
2015-06-19,27.56370944192895,27.632554297471593,27.35271785202244,27.613237380981445,59290000
2015-06-22,27.70684949528458,28.013926889538354,27.682083635137293,27.7202205657959,34752000
2015-06-23,27.725669016308313,27.97876144101072,27.594913287979942,27.903972625732422,31396000
2015-06-24,27.858905507930135,27.866829526070173,27.578077095850286,27.665246963500977,28924000
2015-06-25,27.75092948829441,27.891591190167812,27.610267786421005,27.634536743164062,26684000
2015-06-26,27.721705978861817,27.736068967762474,27.332410787065474,27.3923397064209,43676000
2015-06-29,27.079812909345662,27.28535744170059,26.757380629599705,26.807405471801758,37756000
2015-06-30,26.997597046071164,27.03771592570362,26.722712624966977,26.747478485107422,34510000
2015-07-01,26.926773160333497,27.033259939164598,26.73361153579567,26.90894317626953,30760000
2015-07-02,26.98026172995245,27.141725386839212,26.92231286768664,27.109037399291992,28124000
2015-07-06,26.856938771736242,27.170457067714576,26.849509768495352,27.02385139465332,25614000
