Date,Open,High,Low,Close,Volume
2015-01-02,77.89595539221699,78.24290709611357,77.02361103615712,77.76708221435547,18177500
2015-01-05,77.30116727142449,78.56010826544401,76.19091443824999,76.5180435180664,26452200
2015-01-06,76.55771434208222,76.91457357558359,74.70399001385606,75.48711395263672,27399300
2015-01-07,76.09180449317647,76.68657996631937,75.15998479536496,75.48711395263672,22045300
2015-01-08,76.07196835159291,77.54900319489448,75.41771765169077,77.49943542480469,23961000
2015-01-09,77.51925000858212,77.93559957069412,76.52795521275381,77.0632553100586,21157000
2015-01-12,77.16238463275415,77.32099543310338,75.54657680983748,76.05213928222656,19190200
2015-01-13,76.5577088717913,77.40030802878574,75.18971706203146,75.78449249267578,25179600
2015-01-14,75.75476275184747,76.52797164857807,75.36815830348216,75.61598205566406,25918600
2015-01-15,75.73492930174481,75.90344761390922,72.89982537894511,73.40538787841797,34134000
2015-01-16,73.39547526196397,74.66433152316812,73.19721174428838,74.52555084228516,21791500
2015-01-20,75.0608619967392,75.64572244289674,74.16869494388949,75.57633209228516,22821600
2015-01-21,75.49703035945826,76.62710604737306,75.18972376854767,76.07197570800781,25096700
2015-01-22,76.49822753754762,77.07318040909078,76.01249514199291,76.97405242919922,19519500
2015-01-23,76.974047701065,77.5093478351747,76.36935722899551,77.15248107910156,16746500
2015-01-26,77.30118041432598,77.78691280262184,76.61718450622979,76.82535552978516,19260800
2015-01-27,76.04222770224956,76.21074601311109,74.97162743975352,75.12032318115234,20110000
2015-01-28,76.23059045203527,76.96414666749793,75.33842339918556,75.57633209228516,53306400
2015-01-29,76.18100854294607,77.34082171501359,73.56399071536725,77.32099914550781,61293500
2015-01-30,77.32100160849458,77.47961242151156,75.09058810055724,75.24919891357422,42649500
2015-02-02,75.44744926991461,75.47718690440429,73.10799289232196,74.33719635009766,41955300
2015-02-03,74.53545845505992,74.9220628221404,73.21703455553974,74.7436294555664,26957700
2015-02-04,74.43633373367891,75.68536748107134,74.3570358860037,74.97163391113281,20277400
2015-02-05,75.05094072782693,75.31859460305834,74.55529324641506,74.95181274414062,15062600
2015-02-06,75.02118196836825,75.04100453433273,73.60363026809326,73.82171630859375,21211000
2015-02-09,73.40538779510064,74.17859657989936,72.81060482558195,73.7919921875,16194300
2015-02-10,74.19841724749513,74.68414960136984,73.85146556615605,74.53546142578125,15811300
2015-02-11,74.43631183899326,76.08186459266004,74.37683657998583,75.84395599365234,20877400
2015-02-12,76.1909346388522,76.20084970653022,75.22937727456244,75.56642150878906,17235000
2015-02-13,75.79440675213716,75.81423688530275,74.84276456064548,75.08067321777344,18621900
2015-02-17,74.64451059267356,76.24049602086794,74.42642449992947,74.94189453125,25254400
2015-02-18,75.2789274224383,76.23056949621073,74.79318753870633,76.04222106933594,22426400
