date,Open,High,Low,Close,Volume,return_1d,return_5d,return_10d,return_20d,return_60d,log_return_1d,price_ma20_ratio,price_ma50_ratio,price_ma200_ratio,momentum_5,momentum_10,momentum_20,volatility_10,volatility_20,volatility_60,rsi_14,macd,macd_signal,macd_hist,volume_change,volume_ratio_20,relative_strength_1d,relative_strength_20d,beta_60,vix,vix_change,vix_ma10,vix_ma20,vix_ratio_ma20,future_return,ticker,Sector,sector_Consumer,sector_Energy,sector_Financials,sector_Technology,lstm_prediction,rag_sentiment_z,rag_sentiment_rank,rag_sentiment_decay_z,rag_confidence_z,rag_growth_relevance_z,rag_catalyst_relevance_z,rag_risk_relevance_z,rag_outlook_relevance_z,rag_age_days,rag_freshness,rag_available
2025-01-22,218.2064601780486,222.5052654056773,218.2064601780486,222.2173614501953,64126500,0.0053449544523258,-0.0405093104264561,-0.0864081475283485,-0.1039273530292183,-0.0289640449166997,0.0053307208792836,0.92312069427587,0.935362484149146,1.0302837153622677,-0.0405093104264561,-0.0864081475283485,-0.1039273530292183,0.018818684361332,0.0162881215416068,0.0126483273172413,20.21827806089929,-4.696414576612483,-1.904507678362696,-2.791906898249787,-0.3461176868861553,1.1999855163030944,-0.0002765833009614,-0.1422369834269706,0.6579347078380645,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,-0.0007595152094276,AAPL,Technology,0,0,0,1,-0.0244946032762527,-0.3833955017202443,0.4,-0.0617145004272203,-0.1949141902960929,-0.2662183778814415,0.2441265485187329,0.4536624602391925,-0.3134347188512397,82.0,0.0120481927710843,1
2025-01-22,232.0200042724609,235.44000244140625,231.19000244140625,235.009994506836,41448200,0.0186380636636265,0.0792156522554397,0.0325117256563454,0.0524878031846445,0.2723186939778963,0.0184665033777047,1.0497117563747993,1.077729883616748,1.2199752536305477,0.0792156522554397,0.0325117256563454,0.0524878031846445,0.0178352248529961,0.0149639857217511,0.0190735834657611,66.07266542449824,2.5863434717512064,2.0011217604014364,0.58522171134977,0.0374629237951016,1.289102397430267,0.0130165259103391,0.0141781727868921,1.6386787079774257,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,0.0017446222360446,AMZN,Consumer,1,0,0,0,-0.0654139667749404,-1.3742361207955367,0.2,-0.757386784649653,-1.4738301173539816,1.532046961882189,-0.057657316973973,0.980617101060417,-0.6997366473676,82.0,0.0120481927710843,1
2025-01-22,243.6427520309688,243.8797352076944,237.6590661850652,237.8762969970703,29610500,0.0024969403172809,0.0721407153908542,0.0190347766301819,0.106428629372842,0.3921704804288355,0.0024938281413421,1.0348324017373411,1.195768974269776,1.449448755510129,0.0721407153908542,0.0190347766301819,0.106428629372842,0.0187964763858539,0.0215133439899339,0.042478343336532,56.74171556840231,8.671069702047873,9.753242850640962,-1.082173148593089,-0.041830619482772,0.9307283856048516,-0.0031245974360063,0.0681189989750896,2.0945707810718828,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,-0.0026151641804678,AVGO,Technology,0,0,0,1,-0.0395494103431701,-0.6313042753661477,0.3,-1.7333882281302613,0.7594088752694915,1.083819759396523,1.4060519517540957,0.9215731739097728,1.785616702623802,33.0,0.0294117647058823,1
2025-01-22,197.8984548189993,199.31016710135967,196.3773837951304,197.2124786376953,26200600,0.0016155868834217,0.0459242228917464,0.007619211264676,0.0523048862234749,0.2200352855886029,0.0016142832268575,1.0245933554100428,1.0752911777270853,1.1535410712514624,0.0459242228917464,0.007619211264676,0.0523048862234749,0.0141224111168692,0.0135342145656471,0.0192571091294181,61.60859669482456,3.2393495532029988,3.35945033343417,-0.1201007802311711,-0.1258103585763713,1.11194859010694,-0.0040059508698655,0.0139952558257225,1.2211298302629705,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,-0.0019658761716201,GOOGL,Technology,0,0,0,1,-0.0441025048494339,1.8279735730839424,1.0,1.478822537379928,-1.0872662738023766,-0.599271769082181,-1.6607058803702983,-1.7589782703257406,0.05455918334086,84.0,0.0117647058823529,1
2025-01-22,255.15649698282425,255.6223696516269,252.5845564147349,255.0982666015625,9021900,-0.0007222864706251,0.0621086409014097,0.0913016998674232,0.134089482531803,0.1825679223644567,-0.000722547445171,1.0719093476139685,1.0816901020605263,1.230626938080665,0.0621086409014097,0.0913016998674232,0.134089482531803,0.0107449352724255,0.0103562992604817,0.0191254335203171,86.30088276815,5.27314121024088,2.9897281287191344,2.2834130815217453,-0.3420482639420658,0.8263829954837879,-0.0063438242239124,0.0957798521340507,1.2273835396519128,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,0.0118323112885898,JPM,Financials,0,0,1,0,-0.0887110903859138,1.0812700520742546,0.9,0.9704641567505056,1.577671678666674,-0.174706657228521,-1.689450090004395,-0.2490515002892701,-0.1469219292877436,84.0,0.0117647058823529,1
2025-01-22,620.2343211513619,630.5831936184607,616.3833603918935,620.433349609375,12274000,0.011419837168767,0.0492216079880218,-0.0106314599803861,0.0468963137852638,0.1069967160949463,0.0113551230454251,1.0276035403686472,1.043532921842823,1.1662207064306112,0.0492216079880218,-0.0106314599803861,0.0468963137852638,0.018276620291299,0.0189093583695548,0.0179723317751014,61.72753012550566,4.864350167836392,4.228658712680262,0.6356914551561301,0.0513962652047284,0.9415562373498038,0.0057982994154797,0.0085866833875114,1.158368700989449,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,0.0207699224214426,META,Technology,0,0,0,1,-0.1091938316822052,0.3656918610279449,0.7,0.4738324887167292,-0.8880858534410463,-0.1558701549261684,0.5917668557691936,0.9587420691943754,1.1566565336685368,83.0,0.0119047619047619,1
2025-01-22,431.6176123838698,441.1957350447454,430.0788007344463,440.1402893066406,27803800,0.0413070440286265,0.0734477022999031,0.0428888765158839,0.0209827006197671,0.0529749637929628,0.0404766971794708,1.0438294626907474,1.0390973877797542,1.0518909800891283,0.0734477022999031,0.0428888765158839,0.0209827006197671,0.0173120213385611,0.014129411327863,0.0147596827746916,65.91684594156649,-0.3208929366364259,-1.9515840525077035,1.6306911158712776,0.0658636724335555,1.388832069444101,0.0356855062753391,-0.0173269297779852,1.256223318700584,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,0.0011428657009036,MSFT,Technology,0,0,0,1,-0.0802243202924728,-0.1410474955640567,0.5,0.1383060757331305,1.346983953628915,-0.0459523995021649,-0.7835016976491932,0.0937174336359244,-0.407450292435702,84.0,0.0117647058823529,1
2025-01-22,144.2828188497205,147.4046473751733,143.29539468537405,146.68653869628906,237651400,0.0443086976070816,0.1161962345927574,-0.015793277918323,0.125421085417283,0.0538846367705767,0.0433551331166591,1.06107668170986,1.0529876612364624,1.2153517022910267,0.1161962345927574,-0.015793277918323,0.125421085417283,0.0337311631343782,0.029754453642515,0.0250796542680622,58.45395744933625,0.5076198283951499,-0.148112535810373,0.6557323642055228,0.2017830684352386,1.1567234464538765,0.0386871598537943,0.0871114550195306,1.8435663996770728,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,0.0010199465342051,NVDA,Technology,0,0,0,1,-0.0452664643526077,-1.568109740155418,0.1,-1.5688847273516695,-0.4634367453532918,1.043615038058463,0.5484113562646733,0.9122870254001004,0.6769471909542385,63.0,0.015625,1
2025-01-22,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,-0.0211286387103675,0.0473054816150757,0.0098771382536533,-0.0482839888755011,0.9429440543428592,-0.0213550431549433,0.9986791750958194,1.0720821297306986,1.6340349180109188,0.0473054816150757,0.0098771382536533,-0.0482839888755011,0.03559866597434,0.0422135084445562,0.0513366845948478,49.33609932920196,7.330836539924235,9.088536978932352,-1.7577004390081186,-0.3018475531058429,0.7563340947337817,-0.0267501764636548,-0.0865936192732534,3.188795243511135,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,-0.0065765232470569,TSLA,Consumer,1,0,0,0,-0.1221039891242981,0.1836334032517426,0.6,0.4241112655753221,-0.3514871113231566,-0.2137327490051409,0.4749240821273808,-0.7129866558247603,-0.0484053991048163,90.0,0.0109890109890109,1
2025-01-22,105.15383546657408,105.5037204396319,103.45170931838834,103.57463836669922,15718000,-0.0174039284778273,-0.0017317820950304,0.0166140564613725,0.0381005478427183,-0.0818157623577018,-0.0175571572993706,1.011749656649762,0.9696519056557478,0.956511615100025,-0.0017317820950304,0.0166140564613725,0.0381005478427183,0.0139155607133857,0.0105147012901446,0.0110251502711939,62.6424354582989,-0.209937611332208,-0.8966581016414307,0.6867204903092227,-0.2301249491827608,1.026586218742938,-0.0230254662311146,-0.000209082555034,0.2136771780471076,15.100000381469728,0.0026560398896753,17.181000328063966,16.837500238418578,0.8968077308183581,0.0056606143240127,XOM,Energy,0,1,0,0,-0.1111742779612541,0.6395242441635197,0.8,0.6358377164031879,0.774955784004882,-2.2037296517115625,0.9260341905637854,-1.599582837000019,-2.057830623540348,79.0,0.0125,1
2025-01-23,223.1208046468074,225.3942990498913,220.6983818704437,222.048583984375,60234800,-0.0007595152094276,-0.0597385119973317,-0.0765864315941701,-0.1211442042268997,-0.0289020272626184,-0.000759803787233,0.9283213344159236,0.9349310218650376,1.028206979108577,-0.0597385119973317,-0.0765864315941701,-0.1211442042268997,0.0189581069794177,0.0153192538310089,0.0126482946926899,20.92560660817413,-5.1544169777825175,-2.5544895382466604,-2.599927439535857,-0.0606878591533921,1.227368690879134,-0.0062173684538181,-0.1529005666061049,0.6548328360243412,15.020000457763672,-0.005298008058611,16.90100040435791,16.670500230789184,0.9009927866485278,-0.0039344631345853,AAPL,Technology,0,0,0,1,-0.0247156172990798,-0.3833955017202443,0.4,-0.0617145004272202,-0.1949141902960929,-0.2662183778814415,0.2441265485187329,0.4536624602391925,-0.3134347188512397,83.0,0.0119047619047619,1
2025-01-23,234.1000061035156,235.5200042724609,231.509994506836,235.4199981689453,26404400,0.0017446222360446,0.0540407062260641,0.059925251100888,0.0466832655409905,0.2631183174234113,0.001743102150398,1.0490830061480498,1.0771038238744142,1.2205085972686236,0.0540407062260641,0.059925251100888,0.0466832655409905,0.0150606920085665,0.01492497328877,0.019065455639478,69.47750822453807,3.20263799603444,2.2414250075280373,0.9612129885064028,-0.3629542416799765,0.9086472978097678,-0.0037132310083458,0.0149269031617853,1.6276961027181789,15.020000457763672,-0.005298008058611,16.90100040435791,16.670500230789184,0.9009927866485278,-0.0024211709704485,AMZN,Consumer,1,0,0,0,-0.0686575323343277,-1.3742361207955367,0.2,-0.757386784649653,-1.4738301173539816,1.532046961882189,-0.057657316973973,0.980617101060417,-0.6997366473676,83.0,0.0119047619047619,1
