Date,SPY_Close,SPY_MA20,SPY_MA50,VIX_Close,VIX_MA20,VIX_Change,SPY_Close_lag1,SPY_MA20_lag1,SPY_MA50_lag1,VIX_Close_lag1,VIX_MA20_lag1,VIX_Change_lag1,SPY_Below_MA20,SPY_Below_MA50,VIX_High,VIX_Extreme,VIX_Rising,VIX_Above_MA20
2023-02-16,390.3907165527344,,,20.170000076293945,,0.10641802428809233,395.8410339355469,,,18.229999542236328,,-0.03595982605303094,False,False,False,False,False,False
2023-02-17,389.41546630859375,,,20.020000457763672,,-0.007436768367024893,390.3907165527344,,,20.170000076293945,,0.10641802428809233,False,False,False,False,True,False
2023-02-21,381.6033935546875,,,22.8700008392334,,0.14235765815702117,389.41546630859375,,,20.020000457763672,,-0.007436768367024893,False,False,False,False,False,False
2023-02-22,381.0775451660156,,,22.290000915527344,,-0.025360730320178493,381.6033935546875,,,22.8700008392334,,0.14235765815702117,False,False,False,False,True,False
2023-02-23,383.10467529296875,,,21.139999389648438,,-0.051592708777226104,381.0775451660156,,,22.290000915527344,,-0.025360730320178493,False,False,False,False,False,False
2023-02-24,379.0121765136719,,,21.670000076293945,,0.025070988739244404,383.10467529296875,,,21.139999389648438,,-0.051592708777226104,False,False,False,False,False,False
2023-02-27,380.30303955078125,,,20.950000762939453,,-0.03322562578770549,379.0121765136719,,,21.670000076293945,,0.025070988739244404,False,False,False,False,True,False
2023-02-28,378.8974914550781,389.20797576904295,,20.700000762939453,20.029000091552735,-0.011933173789771434,380.30303955078125,,,20.950000762939453,,-0.03322562578770549,False,False,False,False,False,False
2023-03-01,377.4440612792969,388.64669647216795,,20.579999923706055,20.088000106811524,-0.0057971417782864965,378.8974914550781,389.20797576904295,,20.700000762939453,20.029000091552735,-0.011933173789771434,True,False,False,False,False,True
2023-03-02,380.3795166015625,388.02565307617186,,19.59000015258789,20.17400007247925,-0.04810494532498932,377.4440612792969,388.64669647216795,,20.579999923706055,20.088000106811524,-0.0057971417782864965,True,False,False,False,False,True
2023-03-03,386.47998046875,387.4237350463867,,18.489999771118164,20.16200008392334,-0.05615111653403504,380.3795166015625,388.02565307617186,,19.59000015258789,20.17400007247925,-0.04810494532498932,True,False,False,False,False,False
2023-03-06,386.7477111816406,387.04699859619143,,18.610000610351562,20.176000118255615,0.006490040060511015,386.47998046875,387.4237350463867,,18.489999771118164,20.16200008392334,-0.05615111653403504,True,False,False,False,False,False
2023-03-07,380.81939697265625,386.4943252563477,,19.59000015258789,20.184000110626222,0.052659833965358116,386.7477111816406,387.04699859619143,,18.610000610351562,20.176000118255615,0.006490040060511015,True,False,False,False,True,False
2023-03-08,381.44091796875,385.7164703369141,,19.110000610351562,20.206500148773195,-0.02450227353229084,380.81939697265625,386.4943252563477,,19.59000015258789,20.184000110626222,0.052659833965358116,True,False,False,False,True,False
2023-03-09,374.4033508300781,384.80379180908204,,22.610000610351562,20.35550022125244,0.1831501773005757,381.44091796875,385.7164703369141,,19.110000610351562,20.206500148773195,-0.02450227353229084,True,False,False,False,False,False
2023-03-10,369.00091552734375,383.79119262695315,,24.799999237060547,20.560000228881837,0.09685973319727981,374.4033508300781,384.80379180908204,,22.610000610351562,20.35550022125244,0.1831501773005757,True,False,False,False,True,True
2023-03-13,368.4750061035156,382.70687713623045,,26.520000457763672,20.859500217437745,0.06935489006518969,369.00091552734375,383.79119262695315,,24.799999237060547,20.560000228881837,0.09685973319727981,True,False,False,False,True,True
2023-03-14,374.56591796875,381.69810180664064,,23.729999542236328,21.029000186920165,-0.10520365261572151,368.4750061035156,382.70687713623045,,26.520000457763672,20.859500217437745,0.06935489006518969,True,False,True,False,True,True
2023-03-15,372.22332763671875,380.581282043457,,26.139999389648438,21.390500164031984,0.10155920328285806,374.56591796875,381.69810180664064,,23.729999542236328,21.029000186920165,-0.10520365261572151,True,False,False,False,False,True
2023-03-16,378.7540588378906,379.72693328857423,,22.989999771118164,21.628500175476074,-0.12050496144149447,372.22332763671875,380.581282043457,,26.139999389648438,21.390500164031984,0.10155920328285806,True,False,True,False,True,True
2023-03-17,374.3253479003906,378.92366485595704,,25.510000228881836,21.89550018310547,0.10961289616581449,378.7540588378906,379.72693328857423,,22.989999771118164,21.628500175476074,-0.12050496144149447,True,False,False,False,False,True
2023-03-20,377.9246826171875,378.34912567138673,,24.149999618530273,22.102000141143797,-0.05331244994705253,374.3253479003906,378.92366485595704,,25.510000228881836,21.89550018310547,0.10961289616581449,True,False,True,False,True,True
2023-03-21,382.8870544433594,378.41330871582034,,21.3799991607666,22.027500057220458,-0.11469981372746085,377.9246826171875,378.34912567138673,,24.149999618530273,22.102000141143797,-0.05331244994705253,True,False,False,False,False,True
2023-03-22,376.36016845703125,378.1774398803711,,22.260000228881836,22.026000022888184,0.041160014156131464,382.8870544433594,378.41330871582034,,21.3799991607666,22.027500057220458,-0.11469981372746085,False,False,False,False,False,False
2023-03-23,377.37762451171875,377.8910873413086,,22.610000610351562,22.09950008392334,0.015723287415586373,376.36016845703125,378.1774398803711,,22.260000228881836,22.026000022888184,0.041160014156131464,True,False,False,False,True,True
2023-03-24,379.85400390625,377.9331787109375,,21.739999771118164,22.10300006866455,-0.038478585393539766,377.37762451171875,377.8910873413086,,22.610000610351562,22.09950008392334,0.015723287415586373,True,False,False,False,True,True
2023-03-27,380.56427001953125,377.946240234375,,20.600000381469727,22.085500049591065,-0.052437874960925224,379.85400390625,377.9331787109375,,21.739999771118164,22.10300006866455,-0.038478585393539766,False,False,False,False,False,False
2023-03-28,379.71002197265625,377.9868667602539,,19.969999313354492,22.048999977111816,-0.030582575555772262,380.56427001953125,377.946240234375,,20.600000381469727,22.085500049591065,-0.052437874960925224,False,False,False,False,False,False
2023-03-29,385.2290344238281,378.3761154174805,,19.1200008392334,21.976000022888183,-0.04256377082360119,379.71002197265625,377.9868667602539,,19.969999313354492,22.048999977111816,-0.030582575555772262,False,False,False,False,False,False
2023-03-30,387.484619140625,378.7313705444336,,19.020000457763672,21.947500038146973,-0.005230145244791484,385.2290344238281,378.3761154174805,,19.1200008392334,21.976000022888183,-0.04256377082360119,False,False,False,False,False,False
2023-03-31,392.9461669921875,379.05467987060547,,18.700000762939453,21.958000087738036,-0.01682437892337696,387.484619140625,378.7313705444336,,19.020000457763672,21.947500038146973,-0.005230145244791484,False,False,False,False,False,False
2023-04-03,394.44342041015625,379.43946533203126,,18.549999237060547,21.955000019073488,-0.008021471644866773,392.9461669921875,379.05467987060547,,18.700000762939453,21.958000087738036,-0.01682437892337696,False,False,False,False,False,False
2023-04-04,392.25506591796875,380.01124877929686,,19.0,21.925500011444093,0.02425880223436394,394.44342041015625,379.43946533203126,,18.549999237060547,21.955000019073488,-0.008021471644866773,False,False,False,False,False,False
2023-04-05,391.2280578613281,380.50060577392577,,19.079999923706055,21.923999977111816,0.004210522300318598,392.25506591796875,380.01124877929686,,19.0,21.925500011444093,0.02425880223436394,False,False,False,False,True,False
2023-04-06,392.754150390625,381.41814575195315,,18.399999618530273,21.71349992752075,-0.03563942913495044,391.2280578613281,380.50060577392577,,19.079999923706055,21.923999977111816,0.004210522300318598,False,False,False,False,True,False
2023-04-10,393.15728759765625,382.62596435546874,,18.969999313354492,21.42199993133545,0.03097824492616752,392.754150390625,381.41814575195315,,18.399999618530273,21.71349992752075,-0.03563942913495044,False,False,False,False,False,False
2023-04-11,393.26287841796875,383.86535797119143,,19.100000381469727,21.050999927520753,0.0068529822256617745,393.15728759765625,382.62596435546874,,18.969999313354492,21.42199993133545,0.03097824492616752,False,False,False,False,True,False
2023-04-12,391.6599426269531,384.7200592041016,385.1663494873047,19.09000015258789,20.81899995803833,-0.000523572182309362,393.26287841796875,383.86535797119143,,19.100000381469727,21.050999927520753,0.0068529822256617745,False,False,False,False,True,False
2023-04-13,396.86224365234375,385.95200500488284,385.3302014160156,17.799999237060547,20.401999950408936,-0.06757469383008197,391.6599426269531,384.7200592041016,385.1663494873047,19.09000015258789,20.81899995803833,-0.000523572182309362,False,False,False,False,False,False
2023-04-14,395.892822265625,386.8089431762695,385.3920501708984,17.06999969482422,20.10599994659424,-0.04101121199580893,396.86224365234375,385.95200500488284,385.3302014160156,17.799999237060547,20.401999950408936,-0.06757469383008197,False,False,False,False,False,False
2023-04-17,397.3133850097656,387.9583450317383,385.3679510498047,16.950000762939453,19.67799997329712,-0.007029814530175482,395.892822265625,386.8089431762695,385.3920501708984,17.06999969482422,20.10599994659424,-0.04101121199580893,False,False,False,False,False,False
2023-04-18,397.5724792480469,388.94073486328125,385.4337518310547,16.829999923706055,19.311999988555907,-0.007079695211328563,397.3133850097656,387.9583450317383,385.3679510498047,16.950000762939453,19.67799997329712,-0.007029814530175482,False,False,False,False,False,False
2023-04-19,397.50537109375,389.6716506958008,385.54640197753906,16.459999084472656,19.06599998474121,-0.02198460136130065,397.5724792480469,388.94073486328125,385.4337518310547,16.829999923706055,19.311999988555907,-0.007079695211328563,False,False,False,False,False,False
2023-04-20,395.3360595703125,390.62044525146484,385.5131628417969,17.170000076293945,18.811499977111815,0.043134935073663616,397.50537109375,389.6716506958008,385.54640197753906,16.459999084472656,19.06599998474121,-0.02198460136130065,False,False,False,False,False,False
2023-04-21,395.64324951171875,391.53372650146486,385.57288940429686,16.770000457763672,18.51949996948242,-0.023296424971048224,395.3360595703125,390.62044525146484,385.5131628417969,17.170000076293945,18.811499977111815,0.043134935073663616,False,False,False,False,True,False
2023-04-24,396.0559997558594,392.3438262939453,385.7089514160156,16.889999389648438,18.276999950408936,0.0071555711752655515,395.64324951171875,391.53372650146486,385.57288940429686,16.770000457763672,18.51949996948242,-0.023296424971048224,False,False,False,False,False,False
2023-04-25,389.7690124511719,392.80406341552737,385.7011053466797,18.760000228881836,18.18499994277954,0.11071645392595375,396.0559997558594,392.3438262939453,385.7089514160156,16.889999389648438,18.276999950408936,0.0071555711752655515,False,False,False,False,True,False
2023-04-26,388.1181335449219,393.22446899414064,385.5686395263672,18.84000015258789,18.12849998474121,0.004264388205224678,389.7690124511719,392.80406341552737,385.7011053466797,18.760000228881836,18.18499994277954,0.11071645392595375,True,False,False,False,True,True
2023-04-27,395.8448486328125,393.75525970458983,385.59434204101564,17.030000686645508,18.023999977111817,-0.09607215771140842,388.1181335449219,393.22446899414064,385.5686395263672,18.84000015258789,18.12849998474121,0.004264388205224678,True,False,False,False,True,True
2023-04-28,399.22344970703125,394.34220123291016,385.6619903564453,15.779999732971191,17.86199994087219,-0.07339993560038638,395.8448486328125,393.75525970458983,385.59434204101564,17.030000686645508,18.023999977111817,-0.09607215771140842,False,False,False,False,False,False
2023-05-01,398.82025146484375,394.63590545654296,385.8305810546875,16.079999923706055,17.73099989891052,0.01901141925294425,399.22344970703125,394.34220123291016,385.6619903564453,15.779999732971191,17.86199994087219,-0.07339993560038638,False,False,False,False,False,False
2023-05-02,394.3378601074219,394.63062744140626,385.92902893066406,17.780000686645508,17.692499971389772,0.10572144098292036,398.82025146484375,394.63590545654296,385.8305810546875,16.079999923706055,17.73099989891052,0.01901141925294425,False,False,False,False,True,False
2023-05-03,391.63116455078125,394.59943237304685,386.12958435058596,18.34000015258789,17.659499979019166,0.031496031738794894,394.3378601074219,394.63062744140626,385.92902893066406,17.780000686645508,17.692499971389772,0.10572144098292036,True,False,False,False,True,True
2023-05-04,388.8572692871094,394.48089294433595,386.2851788330078,20.09000015258789,17.709999990463256,0.09541984653435587,391.63116455078125,394.59943237304685,386.12958435058596,18.34000015258789,17.659499979019166,0.031496031738794894,True,False,False,False,True,True
2023-05-05,396.0559997558594,394.64598541259767,386.5442053222656,17.190000534057617,17.649500036239623,-0.14435040301165503,388.8572692871094,394.48089294433595,386.2851788330078,20.09000015258789,17.709999990463256,0.09541984653435587,True,False,False,False,True,True
2023-05-08,396.1615905761719,394.79620056152345,386.88719360351564,16.979999542236328,17.550000047683717,-0.01221646220459538,396.0559997558594,394.64598541259767,386.5442053222656,17.190000534057617,17.649500036239623,-0.14435040301165503,False,False,False,False,False,False
2023-05-09,394.4242858886719,394.8542709350586,387.16961853027345,17.709999084472656,17.480499982833862,0.042991729205911655,396.1615905761719,394.79620056152345,386.88719360351564,16.979999542236328,17.550000047683717,-0.01221646220459538,False,False,False,False,False,False
2023-05-10,396.26708984375,395.0846282958984,387.5170104980469,16.940000534057617,17.37300000190735,-0.0434781812659798,394.4242858886719,394.8542709350586,387.16961853027345,17.709999084472656,17.480499982833862,0.042991729205911655,True,False,False,False,True,True
2023-05-11,395.5760498046875,395.02031860351565,387.8796502685547,16.93000030517578,17.32950005531311,-0.0005903322648502796,396.26708984375,395.0846282958984,387.5170104980469,16.940000534057617,17.37300000190735,-0.0434781812659798,False,False,False,False,False,False
2023-05-12,395.0577697753906,394.9785659790039,388.17321533203125,17.030000686645508,17.327500104904175,0.005906696967935332,395.5760498046875,395.02031860351565,387.8796502685547,16.93000030517578,17.32950005531311,-0.0005903322648502796,False,False,False,False,False,False
2023-05-15,396.4207458496094,394.9339340209961,388.3720306396484,17.1200008392334,17.33600010871887,0.005284800291198266,395.0577697753906,394.9785659790039,388.17321533203125,17.030000686645508,17.327500104904175,0.005906696967935332,False,False,False,False,True,False
2023-05-16,393.7715759277344,394.74388885498047,388.5125079345703,17.989999771118164,17.39400010108948,0.050817692128321434,396.4207458496094,394.9339340209961,388.3720306396484,17.1200008392334,17.33600010871887,0.005284800291198266,False,False,False,False,True,False
2023-05-17,398.5515441894531,394.79619750976565,388.8671508789063,16.8700008392334,17.414500188827514,-0.062256750757876844,393.7715759277344,394.74388885498047,388.5125079345703,17.989999771118164,17.39400010108948,0.050817692128321434,True,False,False,False,True,True
2023-05-18,402.3908386230469,395.14893646240233,389.28614929199216,16.049999237060547,17.358500146865843,-0.04860708721874096,398.5515441894531,394.79619750976565,388.8671508789063,16.8700008392334,17.414500188827514,-0.062256750757876844,False,False,False,False,False,False
2023-05-19,401.8053283691406,395.45704040527346,389.8341888427734,16.809999465942383,17.36050009727478,0.0473520414335562,402.3908386230469,395.14893646240233,389.28614929199216,16.049999237060547,17.358500146865843,-0.04860708721874096,False,False,False,False,False,False
2023-05-22,401.96856689453125,395.752668762207,390.4935418701172,17.209999084472656,17.37650008201599,0.02379533796777844,401.8053283691406,395.45704040527346,389.8341888427734,16.809999465942383,17.36050009727478,0.0473520414335562,False,False,False,False,True,False
2023-05-23,397.457275390625,396.1370819091797,391.07318725585935,18.530000686645508,17.365000104904176,0.07669969043541625,401.96856689453125,395.752668762207,390.4935418701172,17.209999084472656,17.37650008201599,0.02379533796777844,False,False,False,False,True,False
2023-05-24,394.577880859375,396.46006927490237,391.4734265136719,20.030000686645508,17.424500131607054,0.0809498081174409,397.457275390625,396.1370819091797,391.07318725585935,18.530000686645508,17.365000104904176,0.07669969043541625,False,False,False,False,True,True
2023-05-25,397.99481201171875,396.5675674438477,391.98885620117187,19.139999389648438,17.530000066757204,-0.044433413204546524,394.577880859375,396.46006927490237,391.4734265136719,20.030000686645508,17.424500131607054,0.0809498081174409,True,False,False,False,True,True
2023-05-26,403.149169921875,396.7638534545898,392.47675842285156,17.950000762939453,17.638500118255614,-0.0621733889580256,397.99481201171875,396.5675674438477,391.98885620117187,19.139999389648438,17.530000066757204,-0.044433413204546524,False,False,False,False,False,True
2023-05-30,403.3027038574219,396.98797607421875,393.0563055419922,17.459999084472656,17.707500076293947,-0.027298142486906207,403.149169921875,396.7638534545898,392.47675842285156,17.950000762939453,17.638500118255614,-0.0621733889580256,False,False,False,False,False,True
2023-05-31,401.0663146972656,397.32439880371095,393.5191381835937,17.940000534057617,17.71550006866455,0.02749149339943724,403.3027038574219,396.98797607421875,393.0563055419922,17.459999084472656,17.707500076293947,-0.027298142486906207,False,False,False,False,False,False
2023-06-01,404.8768310546875,397.98668212890624,393.9589337158203,15.649999618530273,17.58100004196167,-0.12764776183701698,401.0663146972656,397.32439880371095,393.5191381835937,17.940000534057617,17.71550006866455,0.02749149339943724,False,False,False,False,True,True
2023-06-02,410.73187255859375,399.08041229248045,394.64636779785155,14.600000381469727,17.306500053405763,-0.06709260464245015,404.8768310546875,397.98668212890624,393.9589337158203,15.649999618530273,17.58100004196167,-0.12764776183701698,False,False,False,False,False,False
2023-06-05,409.94476318359375,399.7748504638672,395.2977105712891,14.729999542236328,17.183500003814697,0.008904051874655927,410.73187255859375,399.08041229248045,394.64636779785155,14.600000381469727,17.306500053405763,-0.06709260464245015,False,False,False,False,False,False
2023-06-06,410.8374328613281,400.508642578125,395.9173791503906,13.960000038146973,17.03250002861023,-0.05227423815469123,409.94476318359375,399.7748504638672,395.2977105712891,14.729999542236328,17.183500003814697,0.008904051874655927,False,False,False,False,True,False
2023-06-07,409.41680908203125,401.25826873779295,396.49442993164064,13.9399995803833,16.84400005340576,-0.0014326975436259604,410.8374328613281,400.508642578125,395.9173791503906,13.960000038146973,17.03250002861023,-0.05227423815469123,False,False,False,False,False,False
2023-06-08,411.8932189941406,402.0395751953125,397.1380938720703,13.649999618530273,16.679500007629393,-0.020803441218256724,409.41680908203125,401.25826873779295,396.49442993164064,13.9399995803833,16.84400005340576,-0.0014326975436259604,False,False,False,False,False,False
2023-06-09,412.6322937011719,402.8923873901367,397.6861590576172,13.829999923706055,16.52449998855591,0.013186835912539108,411.8932189941406,402.0395751953125,397.1380938720703,13.649999618530273,16.679500007629393,-0.020803441218256724,False,False,False,False,False,False
2023-06-12,416.3756408691406,403.9582809448242,398.2639794921875,15.010000228881836,16.423499965667723,0.08532178681744873,412.6322937011719,402.8923873901367,397.6861590576172,13.829999923706055,16.52449998855591,0.013186835912539108,False,False,False,False,True,False
2023-06-13,419.1207580566406,405.0932815551758,398.78747131347654,14.609999656677246,16.297999906539918,-0.02664893844804339,416.3756408691406,403.9582809448242,398.2639794921875,15.010000228881836,16.423499965667723,0.08532178681744873,False,False,False,False,True,False
2023-06-14,419.6198425292969,406.3856948852539,399.2909997558594,13.880000114440918,16.092499923706054,-0.0499657467070983,419.1207580566406,405.0932815551758,398.78747131347654,14.609999656677246,16.297999906539918,-0.02664893844804339,False,False,False,False,False,False
2023-06-15,424.82220458984375,407.69922790527346,399.94234252929687,14.5,15.973999881744385,0.044668579282937326,419.6198425292969,406.3856948852539,399.2909997558594,13.880000114440918,16.092499923706054,-0.0499657467070983,False,False,False,False,False,False
2023-06-16,423.3751525878906,408.7484436035156,400.5852844238281,13.539999961853027,15.84849991798401,-0.06620689918254985,424.82220458984375,407.69922790527346,399.94234252929687,14.5,15.973999881744385,0.044668579282937326,False,False,False,False,True,False
2023-06-20,421.1785583496094,409.71710510253905,401.1537725830078,13.880000114440918,15.701999950408936,0.025110794205745357,423.3751525878906,408.7484436035156,400.5852844238281,13.539999961853027,15.84849991798401,-0.06620689918254985,False,False,False,False,False,False
2023-06-21,419.02056884765625,410.5697052001953,401.6710382080078,13.199999809265137,15.50149998664856,-0.048991376049651536,421.1785583496094,409.71710510253905,401.1537725830078,13.880000114440918,15.701999950408936,0.025110794205745357,False,False,False,False,True,False
2023-06-22,420.53314208984375,411.72349853515624,402.2164434814453,12.90999984741211,15.220499944686889,-0.02196969439722829,419.02056884765625,410.5697052001953,401.6710382080078,13.199999809265137,15.50149998664856,-0.048991376049651536,False,False,False,False,False,False
2023-06-23,417.3539123535156,412.86230010986327,402.7303228759766,13.4399995803833,14.890999889373779,0.041053426741707755,420.53314208984375,411.72349853515624,402.2164434814453,12.90999984741211,15.220499944686889,-0.02196969439722829,False,False,False,False,False,False
2023-06-26,415.6487121582031,413.7449951171875,403.1060522460937,14.25,14.646499919891358,0.06026789024599055,417.3539123535156,412.86230010986327,402.7303228759766,13.4399995803833,14.890999889373779,0.041053426741707755,False,False,False,False,True,False
2023-06-27,420.20556640625,414.5978149414062,403.59230712890627,13.739999771118164,14.435999870300293,-0.03578948974609375,415.6487121582031,413.7449951171875,403.1060522460937,14.25,14.646499919891358,0.06026789024599055,False,False,False,False,True,False
2023-06-28,420.41754150390625,415.4535568237305,404.05439025878906,13.430000305175781,14.23449993133545,-0.022561824680231046,420.20556640625,414.5978149414062,403.59230712890627,13.739999771118164,14.435999870300293,-0.03578948974609375,False,False,False,False,False,False
2023-06-29,422.0745544433594,416.5039688110352,404.5444317626953,13.539999961853027,14.01449990272522,0.008190592269372798,420.41754150390625,415.4535568237305,404.05439025878906,13.430000305175781,14.23449993133545,-0.022561824680231046,False,False,False,False,False,False
2023-06-30,427.05535888671875,417.6128952026367,405.1354315185547,13.59000015258789,13.9114999294281,0.00369277628328879,422.0745544433594,416.5039688110352,404.5444317626953,13.539999961853027,14.01449990272522,0.008190592269372798,False,False,False,False,True,False
2023-07-03,427.546630859375,418.4536331176758,405.77964294433593,13.569999694824219,13.859999895095825,-0.0014717040131794201,427.05535888671875,417.6128952026367,405.1354315185547,13.59000015258789,13.9114999294281,0.00369277628328879,False,False,False,False,True,False
2023-07-05,426.9108581542969,419.30193786621095,406.4049951171875,14.180000305175781,13.832499933242797,0.04495214621001242,427.546630859375,418.4536331176758,405.77964294433593,13.569999694824219,13.859999895095825,-0.0014717040131794201,False,False,False,False,False,False
2023-07-06,423.56781005859375,419.9384567260742,406.9552313232422,15.4399995803833,13.906499910354615,0.0888574928131427,426.9108581542969,419.30193786621095,406.4049951171875,14.180000305175781,13.832499933242797,0.04495214621001242,False,False,False,False,True,True
2023-07-07,422.4984130859375,420.59253692626953,407.6098193359375,14.829999923706055,13.950999927520751,-0.03950775085850766,423.56781005859375,419.9384567260742,406.9552313232422,15.4399995803833,13.906499910354615,0.0888574928131427,False,False,False,False,True,True
2023-07-10,423.56781005859375,421.1762664794922,408.3188128662109,15.069999694824219,14.021999931335449,0.01618339665224955,422.4984130859375,420.59253692626953,407.6098193359375,14.829999923706055,13.950999927520751,-0.03950775085850766,False,False,False,False,False,True
2023-07-11,426.26531982421875,421.85791778564453,408.9272222900391,14.84000015258789,14.07249994277954,-0.015262080085862384,423.56781005859375,421.1762664794922,408.3188128662109,15.069999694824219,14.021999931335449,0.01618339665224955,False,False,False,False,True,True
2023-07-12,429.6950378417969,422.52388763427734,409.5366540527344,13.539999961853027,13.9989999294281,-0.0876010901191373,426.26531982421875,421.85791778564453,408.9272222900391,14.84000015258789,14.07249994277954,-0.015262080085862384,False,False,False,False,False,True
2023-07-13,433.1054992675781,423.2231246948242,410.22235900878906,13.609999656677246,13.948999929428101,0.005169844536294876,429.6950378417969,422.52388763427734,409.5366540527344,13.539999961853027,13.9989999294281,-0.0876010901191373,False,False,False,False,False,False
2023-07-14,432.8357238769531,423.88391876220703,410.9923162841797,13.34000015258789,13.92199993133545,-0.019838318214570272,433.1054992675781,423.2231246948242,410.22235900878906,13.609999656677246,13.948999929428101,0.005169844536294876,False,False,False,False,True,False
2023-07-17,434.338623046875,424.35973968505857,411.8464654541016,13.479999542236328,13.870999908447265,0.010494706750155292,432.8357238769531,423.88391876220703,410.9923162841797,13.34000015258789,13.92199993133545,-0.019838318214570272,False,False,False,False,False,False
2023-07-18,437.5660095214844,425.0692825317383,412.82064025878907,13.300000190734863,13.858999919891357,-0.013353068072256224,434.338623046875,424.35973968505857,411.8464654541016,13.479999542236328,13.870999908447265,0.010494706750155292,False,False,False,False,True,False
2023-07-19,438.5390319824219,425.9373062133789,413.6703009033203,13.760000228881836,13.852999925613403,0.03458646853760361,437.5660095214844,425.0692825317383,412.82064025878907,13.300000190734863,13.858999919891357,-0.013353068072256224,False,False,False,False,False,False
2023-07-20,435.6295471191406,426.76775512695315,414.4596600341797,13.989999771118164,13.892499923706055,0.016715082733324893,438.5390319824219,425.9373062133789,413.6703009033203,13.760000228881836,13.852999925613403,0.03458646853760361,False,False,False,False,True,False
2023-07-21,435.6295471191406,427.52257537841797,415.28376525878906,13.600000381469727,13.926999950408936,-0.02787701186768976,435.6295471191406,426.76775512695315,414.4596600341797,13.989999771118164,13.892499923706055,0.016715082733324893,False,False,False,False,True,True
2023-07-24,437.57568359375,428.5336639404297,416.10993713378906,13.90999984741211,13.950499963760375,0.022794077738759633,435.6295471191406,427.52257537841797,415.28376525878906,13.600000381469727,13.926999950408936,-0.02787701186768976,False,False,False,False,False,False
2023-07-25,438.7702331542969,429.6897399902344,416.97382080078125,13.859999656677246,13.930999946594238,-0.003594550056315482,437.57568359375,428.5336639404297,416.10993713378906,13.90999984741211,13.950499963760375,0.022794077738759633,False,False,False,False,True,False
2023-07-26,438.83770751953125,430.62134704589846,417.84941955566404,13.1899995803833,13.903499937057495,-0.04834055504259438,438.7702331542969,429.6897399902344,416.97382080078125,13.859999656677246,13.930999946594238,-0.003594550056315482,False,False,False,False,False,False
2023-07-27,435.9282531738281,431.39688262939455,418.63956970214844,14.40999984741211,13.952499914169312,0.09249433706148413,438.83770751953125,430.62134704589846,417.84941955566404,13.1899995803833,13.903499937057495,-0.04834055504259438,False,False,False,False,False,False
2023-07-28,440.1960754394531,432.3029586791992,419.5680596923828,13.329999923706055,13.941999912261963,-0.07494794830966023,435.9282531738281,431.39688262939455,418.63956970214844,14.40999984741211,13.952499914169312,0.09249433706148413,False,False,False,False,True,True
2023-07-31,441.03424072265625,433.0019027709961,420.4177136230469,13.630000114440918,13.943999910354615,0.022505640844104002,440.1960754394531,432.3029586791992,419.5680596923828,13.329999923706055,13.941999912261963,-0.07494794830966023,False,False,False,False,False,False
2023-08-01,439.7721862792969,433.61318054199216,421.1653405761719,13.930000305175781,13.961999940872193,0.022010285268964536,441.03424072265625,433.0019027709961,420.4177136230469,13.630000114440918,13.943999910354615,0.022505640844104002,False,False,False,False,True,False
