Date,Ticker,prediction,position,portfolio_side,actual_return
2025-06-27,XOM,-0.1136423200368881,-0.5,SHORT,-0.014445042
2025-06-30,GOOGL,-0.0109723955392837,0.5,LONG,-0.0022130206
2025-06-30,MSFT,-0.0124672055244445,0.5,LONG,-0.010775925
2025-06-30,NVDA,-0.0182145833969116,0.0,FLAT,-0.029685428
2025-06-30,AVGO,-0.0248958468437194,0.0,FLAT,-0.039579127
2025-06-30,AAPL,-0.0281111001968383,0.0,FLAT,0.012916113
2025-06-30,AMZN,-0.039754182100296,0.0,FLAT,0.004877193
2025-06-30,META,-0.0486960411071777,0.0,FLAT,-0.025566062
2025-06-30,JPM,-0.071157656610012,0.0,FLAT,0.0017246336
2025-06-30,TSLA,-0.0806687027215957,-0.5,SHORT,-0.053358976
2025-06-30,XOM,-0.1168534159660339,-0.5,SHORT,0.013357972
2025-07-01,GOOGL,-0.0096713304519653,0.5,LONG,0.015923545
2025-07-01,MSFT,-0.0123904198408126,0.5,LONG,-0.0019508733
2025-07-01,NVDA,-0.0177712440490722,0.0,FLAT,0.025766376
2025-07-01,AVGO,-0.0257733762264251,0.0,FLAT,0.019490823
2025-07-01,AAPL,-0.0311569720506668,0.0,FLAT,0.022230776
2025-07-01,AMZN,-0.0373146831989288,0.0,FLAT,-0.0024494627
2025-07-01,META,-0.0443521738052368,0.0,FLAT,-0.007855631
2025-07-01,JPM,-0.0702534914016723,0.0,FLAT,0.0054750196
2025-07-01,TSLA,-0.0781961530447006,-0.5,SHORT,0.049682427
2025-07-01,XOM,-0.1149216741323471,-0.5,SHORT,0.016569061
2025-07-02,GOOGL,-0.0107581913471221,0.5,LONG,0.0049821935
2025-07-02,MSFT,-0.012458324432373,0.5,LONG,0.015781268
2025-07-02,NVDA,-0.0162735879421234,0.0,FLAT,0.013290922
2025-07-02,AVGO,-0.023622989654541,0.0,FLAT,0.019562967
2025-07-02,AAPL,-0.0354799330234527,0.0,FLAT,0.005225
2025-07-02,AMZN,-0.0374326854944229,0.0,FLAT,0.015869433
2025-07-02,META,-0.0417436361312866,0.0,FLAT,0.0076235705
2025-07-02,JPM,-0.0684968158602714,0.0,FLAT,0.018582286
2025-07-02,TSLA,-0.0789812728762626,-0.5,SHORT,-0.0009503811
2025-07-02,XOM,-0.1118943020701408,-0.5,SHORT,0.010355649
2025-07-03,GOOGL,-0.0141172409057617,0.5,LONG,-0.015262089
2025-07-03,MSFT,-0.0142256617546081,0.5,LONG,-0.002245275
2025-07-03,NVDA,-0.0156115740537643,0.0,FLAT,-0.0069034537
2025-07-03,AVGO,-0.0219978690147399,0.0,FLAT,-0.0036340237
2025-07-03,AMZN,-0.0386349856853485,0.0,FLAT,0.0002685536
2025-07-03,AAPL,-0.0401206016540527,0.0,FLAT,-0.01685782
2025-07-03,META,-0.040671020746231,0.0,FLAT,-0.00091800425
2025-07-03,JPM,-0.0674522370100021,0.0,FLAT,-0.013614848
2025-07-03,TSLA,-0.0813199579715728,-0.5,SHORT,-0.06789283
2025-07-03,XOM,-0.1128174215555191,-0.5,SHORT,-0.009714703
2025-07-07,MSFT,-0.0135727375745773,0.5,LONG,-0.0022101412
2025-07-07,NVDA,-0.0138695836067199,0.5,LONG,0.011122424
2025-07-07,GOOGL,-0.01440991461277,0.0,FLAT,-0.013745082
2025-07-07,AVGO,-0.022687092423439,0.0,FLAT,-0.008680477
2025-07-07,META,-0.0397796332836151,0.0,FLAT,0.003229734
2025-07-07,AAPL,-0.0402384400367736,0.0,FLAT,0.00028569126
2025-07-07,AMZN,-0.0413073599338531,0.0,FLAT,-0.018391734
2025-07-07,JPM,-0.0691700130701065,0.0,FLAT,-0.031475827
2025-07-07,TSLA,-0.0850490853190422,-0.5,SHORT,0.013165936
2025-07-07,XOM,-0.118830069899559,-0.5,SHORT,0.027720217
2025-07-08,NVDA,-0.0121292173862457,0.5,LONG,0.017999908
2025-07-08,MSFT,-0.0140963792800903,0.5,LONG,0.013873875
2025-07-08,GOOGL,-0.0169730931520462,0.0,FLAT,0.0129614975
2025-07-08,AVGO,-0.0235159248113632,0.0,FLAT,0.0224431
2025-07-08,META,-0.0417501330375671,0.0,FLAT,0.016803801
2025-07-08,AAPL,-0.042354792356491,0.0,FLAT,0.005380734
2025-07-08,AMZN,-0.0448226332664489,0.0,FLAT,0.014496684
2025-07-08,JPM,-0.0700505375862121,0.0,FLAT,0.00134379
2025-07-08,TSLA,-0.0824569910764694,-0.5,SHORT,-0.0064806174
2025-07-08,XOM,-0.1170419007539749,-0.5,SHORT,-0.003415273
2025-07-09,NVDA,-0.0121032297611236,0.5,LONG,0.0074902405
2025-07-09,MSFT,-0.0130980461835861,0.5,LONG,-0.004031763
2025-07-09,GOOGL,-0.0177913010120391,0.0,FLAT,0.0056619085
2025-07-09,AVGO,-0.0230890214443206,0.0,FLAT,-0.008996248
2025-07-09,META,-0.0436655282974243,0.0,FLAT,-0.007560263
2025-07-09,AAPL,-0.0444624871015548,0.0,FLAT,0.006015083
2025-07-09,AMZN,-0.0449736714363098,0.0,FLAT,-0.0012581954
2025-07-09,JPM,-0.0672699809074401,0.0,FLAT,0.017763693
2025-07-09,TSLA,-0.075239323079586,-0.5,SHORT,0.047282647
2025-07-09,XOM,-0.1159283220767974,-0.5,SHORT,0.009929663
2025-07-10,MSFT,-0.0115431547164917,0.5,LONG,0.003669204
2025-07-10,NVDA,-0.0118440687656402,0.5,LONG,0.004996948
2025-07-10,GOOGL,-0.0178308635950088,0.0,FLAT,0.01446922
2025-07-10,AVGO,-0.0228444933891296,0.0,FLAT,-0.003703565
2025-07-10,AMZN,-0.0445711910724639,0.0,FLAT,0.012417933
2025-07-10,META,-0.0449725687503814,0.0,FLAT,-0.0133793065
2025-07-10,AAPL,-0.0460471808910369,0.0,FLAT,-0.0058849184
2025-07-10,JPM,-0.0635273158550262,0.0,FLAT,-0.004615082
2025-07-10,TSLA,-0.0721389800310134,-0.5,SHORT,0.0117469095
2025-07-10,XOM,-0.1188955456018447,-0.5,SHORT,0.004350481
2025-07-11,MSFT,-0.0097342133522033,0.5,LONG,-0.00059609266
2025-07-11,NVDA,-0.0117270350456237,0.5,LONG,-0.005153984
2025-07-11,GOOGL,-0.0165016651153564,0.0,FLAT,0.007602966
2025-07-11,AVGO,-0.0222186297178268,0.0,FLAT,0.0044463687
2025-07-11,AMZN,-0.0425845086574554,0.0,FLAT,0.0029775049
2025-07-11,META,-0.0435916185379028,0.0,FLAT,0.004752468
2025-07-11,AAPL,-0.0456726253032684,0.0,FLAT,-0.012028809
2025-07-11,JPM,-0.0584886223077774,0.0,FLAT,0.006414462
2025-07-11,TSLA,-0.0743591785430908,-0.5,SHORT,0.010813002
2025-07-11,XOM,-0.1205512732267379,-0.5,SHORT,-0.013081607
2025-07-14,MSFT,-0.008406177163124,0.5,LONG,0.005566421
2025-07-14,NVDA,-0.0123830735683441,0.5,LONG,0.04040951
2025-07-14,GOOGL,-0.0163055658340454,0.0,FLAT,0.002423497
2025-07-14,AVGO,-0.0212767124176025,0.0,FLAT,0.01937587
2025-07-14,AMZN,-0.0403130948543548,0.0,FLAT,0.0029243815
2025-07-14,META,-0.0434050112962722,0.0,FLAT,-0.014606259
2025-07-14,AAPL,-0.0437172055244445,0.0,FLAT,0.0023487546
2025-07-14,JPM,-0.0553377121686935,0.0,FLAT,-0.007447315
2025-07-14,TSLA,-0.0764764472842216,-0.5,SHORT,-0.01931207
2025-07-14,XOM,-0.1235508173704147,-0.5,SHORT,-0.008865812
2025-07-15,MSFT,-0.0069827139377593,0.5,LONG,-0.00039530915
2025-07-15,NVDA,-0.01227667927742,0.5,LONG,0.0039250413
2025-07-15,GOOGL,-0.016537606716156,0.0,FLAT,0.005329724
2025-07-15,AVGO,-0.0191942900419235,0.0,FLAT,-0.00046274817
2025-07-15,AMZN,-0.038999855518341,0.0,FLAT,-0.013960696
2025-07-15,AAPL,-0.0408624112606048,0.0,FLAT,0.0050212936
2025-07-15,META,-0.0418067425489425,0.0,FLAT,-0.010529602
2025-07-15,JPM,-0.0533217340707778,0.0,FLAT,-0.002547374
2025-07-15,TSLA,-0.0794058889150619,-0.5,SHORT,0.03504091
2025-07-15,XOM,-0.1265912055969238,-0.5,SHORT,-0.0060225
2025-07-16,MSFT,-0.0064823329448699,0.5,LONG,0.012024759
2025-07-16,NVDA,-0.0116339772939682,0.5,LONG,0.00951164
2025-07-16,GOOGL,-0.0175257623195648,0.0,FLAT,0.0033339106
2025-07-16,AVGO,-0.0176977664232254,0.0,FLAT,0.02008484
2025-07-16,AAPL,-0.0386894643306732,0.0,FLAT,-0.0006661657
2025-07-16,AMZN,-0.0398903489112854,0.0,FLAT,0.0030915472
2025-07-16,META,-0.040893480181694,0.0,FLAT,-0.0021339238
2025-07-16,JPM,-0.050786405801773,0.0,FLAT,0.014274631
2025-07-16,TSLA,-0.0824836641550064,-0.5,SHORT,-0.007025864
2025-07-16,XOM,-0.1280632764101028,-0.5,SHORT,-0.0050789053
2025-07-17,MSFT,-0.0075059384107589,0.5,LONG,-0.0032246076
2025-07-17,NVDA,-0.0117782801389694,0.5,LONG,-0.003410347
2025-07-17,AVGO,-0.0162467062473297,0.0,FLAT,-0.01085702
2025-07-17,GOOGL,-0.0185578912496566,0.0,FLAT,0.00806186
2025-07-17,AAPL,-0.0369729548692703,0.0,FLAT,0.0055232756
2025-07-17,AMZN,-0.0404554009437561,0.0,FLAT,0.010050027
2025-07-17,META,-0.0414820909500122,0.0,FLAT,0.004091805
2025-07-17,JPM,-0.0498815476894378,0.0,FLAT,0.004725718
2025-07-17,TSLA,-0.0877706483006477,-0.5,SHORT,0.032059077
2025-07-17,XOM,-0.1300369501113891,-0.5,SHORT,-0.034837935
2025-07-18,MSFT,-0.0071190595626831,0.5,LONG,1.9637791e-05
2025-07-18,NVDA,-0.0116707384586334,0.5,LONG,-0.005974224
2025-07-18,AVGO,-0.0153911858797073,0.0,FLAT,0.017187677
2025-07-18,GOOGL,-0.0181849896907806,0.0,FLAT,0.027234387
2025-07-18,AAPL,-0.0346321016550064,0.0,FLAT,0.006155812
2025-07-18,AMZN,-0.040107250213623,0.0,FLAT,0.014018477
2025-07-18,META,-0.0421663522720336,0.0,FLAT,0.012338856
2025-07-18,JPM,-0.0487138926982879,0.0,FLAT,-0.0010299864
2025-07-18,TSLA,-0.0911553353071212,-0.5,SHORT,-0.0035188948
2025-07-18,XOM,-0.1363134682178497,-0.5,SHORT,0.0025982272
2025-07-21,MSFT,-0.0079750716686248,0.5,LONG,-0.009391091
2025-07-21,NVDA,-0.0120916962623596,0.5,LONG,-0.025382172
2025-07-21,AVGO,-0.0144031941890716,0.0,FLAT,-0.033378415
2025-07-21,GOOGL,-0.0187535732984542,0.0,FLAT,0.0065229293
2025-07-21,AAPL,-0.0319120287895202,0.0,FLAT,0.009036224
2025-07-21,AMZN,-0.0392576158046722,0.0,FLAT,-0.007980819
2025-07-21,META,-0.0451255738735199,0.0,FLAT,-0.011445022
2025-07-21,JPM,-0.0472213625907897,0.0,FLAT,0.0015809907
2025-07-21,TSLA,-0.0989741757512092,-0.5,SHORT,0.011020108
2025-07-21,XOM,-0.1354143023490905,-0.5,SHORT,0.0045349495
2025-07-22,MSFT,-0.0076810717582702,0.5,LONG,0.0011874625
2025-07-22,NVDA,-0.0126012563705444,0.5,LONG,0.022450984
2025-07-22,AVGO,-0.016332060098648,0.0,FLAT,0.018306559
2025-07-22,GOOGL,-0.0207604467868804,0.0,FLAT,-0.005801317
2025-07-22,AAPL,-0.0307408273220062,0.0,FLAT,-0.0011661022
2025-07-22,AMZN,-0.0401180684566497,0.0,FLAT,0.003604836
2025-07-22,META,-0.0460712760686874,0.0,FLAT,0.012443044
2025-07-22,JPM,-0.0467519462108612,0.0,FLAT,0.018289136
2025-07-22,TSLA,-0.1003620773553848,-0.5,SHORT,0.0013550096
2025-07-22,XOM,-0.1313214600086212,-0.5,SHORT,0.0128063345
2025-07-23,MSFT,-0.0075474977493286,0.5,LONG,0.009903807
2025-07-23,NVDA,-0.013200506567955,0.5,LONG,0.017332241
2025-07-23,AVGO,-0.01746466755867,0.0,FLAT,0.01769528
2025-07-23,GOOGL,-0.023406982421875,0.0,FLAT,0.010198203
2025-07-23,AAPL,-0.0302135348320007,0.0,FLAT,-0.001821146
2025-07-23,AMZN,-0.0401274561882019,0.0,FLAT,0.017258761
2025-07-23,JPM,-0.0483759045600891,0.0,FLAT,-0.0007076313
2025-07-23,META,-0.0488336980342865,0.0,FLAT,0.0017095878
2025-07-23,TSLA,-0.1004587560892105,-0.5,SHORT,-0.0819702
2025-07-23,XOM,-0.1272330433130264,-0.5,SHORT,0.007823162
2025-07-24,MSFT,-0.0075981765985488,0.5,LONG,0.0055394773
2025-07-24,NVDA,-0.0105499327182769,0.5,LONG,-0.0013813602
2025-07-24,AVGO,-0.0170263051986694,0.0,FLAT,0.005091552
2025-07-24,GOOGL,-0.0231669843196868,0.0,FLAT,0.0052557895
2025-07-24,AAPL,-0.0282087177038192,0.0,FLAT,0.0005614853
2025-07-24,AMZN,-0.0402767062187194,0.0,FLAT,-0.0034017712
2025-07-24,JPM,-0.0485792309045791,0.0,FLAT,0.006980222
2025-07-24,META,-0.0489627569913864,0.0,FLAT,-0.0029658126
2025-07-24,TSLA,-0.0972227081656456,-0.5,SHORT,0.035244055
2025-07-24,XOM,-0.125761330127716,-0.5,SHORT,-0.0035202263
2025-07-25,MSFT,-0.0074588507413864,0.5,LONG,-0.0023555236
2025-07-25,NVDA,-0.0097661614418029,0.5,LONG,0.018731905
2025-07-25,AVGO,-0.0170532763004302,0.0,FLAT,0.0141980685
2025-07-25,GOOGL,-0.0252410173416137,0.0,FLAT,-0.0031058674
2025-07-25,AAPL,-0.028421014547348,0.0,FLAT,0.00079479994
2025-07-25,AMZN,-0.0400412082672119,0.0,FLAT,0.0058330055
2025-07-25,META,-0.0491159260272979,0.0,FLAT,0.006945626
2025-07-25,JPM,-0.0495279431343078,0.0,FLAT,-0.0011385726
2025-07-25,TSLA,-0.0920505076646804,-0.5,SHORT,0.0301525
2025-07-25,XOM,-0.1205510646104812,-0.5,SHORT,0.009420289
2025-07-28,NVDA,-0.0074237883090972,0.5,LONG,-0.0070154
2025-07-28,MSFT,-0.0077913403511047,0.5,LONG,0.000136627
2025-07-28,AVGO,-0.016681969165802,0.0,FLAT,0.010601688
2025-07-28,GOOGL,-0.0270446389913558,0.0,FLAT,0.016460685
2025-07-28,AAPL,-0.0282883644104003,0.0,FLAT,-0.012987635
2025-07-28,AMZN,-0.0395015180110931,0.0,FLAT,-0.0076463716
2025-07-28,META,-0.0477853715419769,0.0,FLAT,-0.024566952
2025-07-28,JPM,-0.0500600934028625,0.0,FLAT,-0.004157107
2025-07-28,TSLA,-0.0917798355221748,-0.5,SHORT,-0.013483167
2025-07-28,XOM,-0.1196816861629486,-0.5,SHORT,0.012921728
2025-07-29,NVDA,-0.0031919032335281,0.5,LONG,0.021423232
2025-07-29,MSFT,-0.0055372416973114,0.5,LONG,0.001307159
2025-07-29,AVGO,-0.0145272612571716,0.0,FLAT,0.017483672
2025-07-29,AAPL,-0.024850308895111,0.0,FLAT,-0.010507943
2025-07-29,GOOGL,-0.0265069156885147,0.0,FLAT,0.0039846804
2025-07-29,AMZN,-0.0396662354469299,0.0,FLAT,-0.0035495956
2025-07-29,META,-0.0434894561767578,0.0,FLAT,-0.0068428586
2025-07-29,JPM,-0.0506674647331237,0.0,FLAT,0.00871947
2025-07-29,TSLA,-0.0952784568071365,-0.5,SHORT,-0.006724793
2025-07-29,XOM,-0.1198021322488784,-0.5,SHORT,-0.008681739
2025-07-30,NVDA,-0.0013020634651184,0.5,LONG,-0.007809539
2025-07-30,MSFT,-0.0037555992603302,0.5,LONG,0.03947469
2025-07-30,AVGO,-0.0149797648191452,0.0,FLAT,-0.029475959
2025-07-30,AAPL,-0.0222244560718536,0.0,FLAT,-0.0070795906
2025-07-30,GOOGL,-0.0272484421730041,0.0,FLAT,-0.023558808
2025-07-30,AMZN,-0.0400057286024093,0.0,FLAT,0.017029403
2025-07-30,META,-0.0408912599086761,0.0,FLAT,0.11252713
2025-07-30,JPM,-0.0517425835132598,0.0,FLAT,-0.011314025
2025-07-30,TSLA,-0.0992194861173629,-0.5,SHORT,-0.033757582
2025-07-30,XOM,-0.1213713735342025,-0.5,SHORT,-0.0023236088
2025-07-31,NVDA,0.0038792490959167,0.5,LONG,-0.023331556
2025-07-31,MSFT,-0.0058226287364959,0.5,LONG,-0.017600765
2025-07-31,AAPL,-0.0131873786449432,0.0,FLAT,-0.025003623
2025-07-31,AVGO,-0.0148400664329528,0.0,FLAT,-0.01722846
2025-07-31,GOOGL,-0.0254920423030853,0.0,FLAT,-0.014434519
2025-07-31,AMZN,-0.0379976034164428,0.0,FLAT,-0.08269617
2025-07-31,JPM,-0.0508252084255218,0.0,FLAT,-0.023190722
2025-07-31,META,-0.0545001327991485,0.0,FLAT,-0.03029323
2025-07-31,TSLA,-0.1002587750554084,-0.5,SHORT,-0.0182956
2025-07-31,XOM,-0.1266017854213714,-0.5,SHORT,-0.017914616
2025-08-01,NVDA,0.0108962953090667,0.5,LONG,0.03615019
2025-08-01,AAPL,-0.0001705735921859,0.5,LONG,0.0047930274
2025-08-01,MSFT,-0.00499127805233,0.0,FLAT,0.02199915
2025-08-01,AVGO,-0.0130468606948852,0.0,FLAT,0.031457737
2025-08-01,GOOGL,-0.019594982266426,0.0,FLAT,0.031248275
2025-08-01,AMZN,-0.0346277505159378,0.0,FLAT,-0.014435418
2025-08-01,JPM,-0.0484363138675689,0.0,FLAT,0.016898926
2025-08-01,META,-0.0551105141639709,0.0,FLAT,0.03514617
2025-08-01,TSLA,-0.0957178324460983,-0.5,SHORT,0.021907955
2025-08-01,XOM,-0.1314449608325958,-0.5,SHORT,-0.020704111
2025-08-04,NVDA,0.006973385810852,0.5,LONG,-0.009666778
2025-08-04,AAPL,0.0003173053264617,0.5,LONG,-0.0021145854
2025-08-04,MSFT,-0.013222187757492,0.0,FLAT,-0.014729881
2025-08-04,AVGO,-0.0170775353908538,0.0,FLAT,-0.016088838
2025-08-04,GOOGL,-0.0202353298664093,0.0,FLAT,-0.0018970617
2025-08-04,AMZN,-0.0334629118442535,0.0,FLAT,0.00992207
2025-08-04,JPM,-0.050928995013237,0.0,FLAT,-0.0098213665
2025-08-04,META,-0.0665305852890014,0.0,FLAT,-0.016628634
2025-08-04,TSLA,-0.096697486937046,-0.5,SHORT,-0.0017461312
2025-08-04,XOM,-0.1326306462287902,-0.5,SHORT,-0.0012107848
2025-08-05,NVDA,0.0077952742576599,0.5,LONG,0.0065073674
2025-08-05,AAPL,0.004910409450531,0.5,LONG,0.050906632
2025-08-05,MSFT,-0.0173706710338592,0.0,FLAT,-0.0053244443
2025-08-05,AVGO,-0.0180193185806274,0.0,FLAT,0.029836567
2025-08-05,GOOGL,-0.0182319432497024,0.0,FLAT,0.0072944127
2025-08-05,AMZN,-0.033020794391632,0.0,FLAT,0.040046774
2025-08-05,JPM,-0.0510735064744949,0.0,FLAT,-6.8635076e-05
2025-08-05,META,-0.079033762216568,0.0,FLAT,0.011172821
2025-08-05,TSLA,-0.0984584093093872,-0.5,SHORT,0.036246445
2025-08-05,XOM,-0.1334449052810669,-0.5,SHORT,-0.0068071447
2025-08-06,NVDA,0.005387544631958,0.5,LONG,0.007524231
2025-08-06,AAPL,0.0021920204162597,0.5,LONG,0.03179368
2025-08-06,GOOGL,-0.0189326256513595,0.0,FLAT,0.002193006
2025-08-06,AVGO,-0.0205088257789611,0.0,FLAT,0.0069280006
2025-08-06,MSFT,-0.0215971767902374,0.0,FLAT,-0.007810548
2025-08-06,AMZN,-0.0353102535009384,0.0,FLAT,0.003688576
2025-08-06,JPM,-0.051157921552658,0.0,FLAT,-0.015136407
2025-08-06,META,-0.0924264937639236,0.0,FLAT,-0.01316082
2025-08-06,TSLA,-0.1019082963466644,-0.5,SHORT,0.007377029
2025-08-06,XOM,-0.1305009424686432,-0.5,SHORT,-0.0052577783
2025-08-07,NVDA,0.0046535432338714,0.5,LONG,0.010676546
2025-08-07,AAPL,-0.0065608173608779,0.5,LONG,0.042357955
2025-08-07,GOOGL,-0.0187236070632934,0.0,FLAT,0.024933673
2025-08-07,AVGO,-0.0205967724323272,0.0,FLAT,0.0039835214
2025-08-07,MSFT,-0.0243328660726547,0.0,FLAT,0.002304047
2025-08-07,AMZN,-0.0364578664302825,0.0,FLAT,-0.0019719554
2025-08-07,JPM,-0.0489196479320526,0.0,FLAT,0.0063426523
2025-08-07,META,-0.1005060449242591,0.0,FLAT,0.009805445
2025-08-07,TSLA,-0.1052909791469574,-0.5,SHORT,0.02290007
2025-08-07,XOM,-0.1274686157703399,-0.5,SHORT,0.0080226585
2025-08-08,NVDA,0.0018522143363952,0.5,LONG,-0.0035030579
2025-08-08,AAPL,-0.0163734555244445,0.5,LONG,-0.008337396
2025-08-08,GOOGL,-0.0207457542419433,0.0,FLAT,-0.0020851807
2025-08-08,AVGO,-0.0210856646299362,0.0,FLAT,-0.0035086698
2025-08-08,MSFT,-0.0260958075523376,0.0,FLAT,-0.0005171569
2025-08-08,AMZN,-0.0367638170719146,0.0,FLAT,-0.006241858
2025-08-08,JPM,-0.0477458238601684,0.0,FLAT,0.002770541
2025-08-08,TSLA,-0.1023680120706558,0.0,FLAT,0.028454436
2025-08-08,META,-0.1074842512607574,-0.5,SHORT,-0.0044587944
2025-08-08,XOM,-0.123634397983551,-0.5,SHORT,-0.009082425
2025-08-11,NVDA,0.0017387866973876,0.5,LONG,0.006042028
2025-08-11,GOOGL,-0.0196646451950073,0.5,LONG,0.011641732
2025-08-11,AVGO,-0.0200828462839126,0.0,FLAT,0.029384688
2025-08-11,AAPL,-0.0217055231332778,0.0,FLAT,0.0108723575
2025-08-11,MSFT,-0.0231249928474426,0.0,FLAT,0.014316474
2025-08-11,AMZN,-0.0336649268865585,0.0,FLAT,0.0007681797
2025-08-11,JPM,-0.0433734655380249,0.0,FLAT,0.011362173
2025-08-11,TSLA,-0.0989417433738708,0.0,FLAT,0.0053387536
2025-08-11,META,-0.1110734045505523,-0.5,SHORT,0.031506784
2025-08-11,XOM,-0.1213350594043731,-0.5,SHORT,0.00283468
2025-08-12,NVDA,-0.0011505633592605,0.5,LONG,-0.00857184
2025-08-12,AVGO,-0.0213418751955032,0.5,LONG,-0.011955287
2025-08-12,GOOGL,-0.0215035080909729,0.0,FLAT,-0.006786552
2025-08-12,MSFT,-0.0249459892511367,0.0,FLAT,-0.016363017
2025-08-12,AAPL,-0.0283300429582595,0.0,FLAT,0.016024461
2025-08-12,AMZN,-0.0335260927677154,0.0,FLAT,0.0139522115
2025-08-12,JPM,-0.0443031042814254,0.0,FLAT,-0.007922174
2025-08-12,TSLA,-0.0971756428480148,0.0,FLAT,-0.0042835097
2025-08-12,META,-0.1151757985353469,-0.5,SHORT,-0.012556937
2025-08-12,XOM,-0.1188759356737136,-0.5,SHORT,0.013850976
2025-08-13,NVDA,-0.0001962929964065,0.5,LONG,0.0023680106
2025-08-13,AVGO,-0.0207192599773406,0.5,LONG,0.0069235037
2025-08-13,GOOGL,-0.021907091140747,0.0,FLAT,0.004852488
2025-08-13,MSFT,-0.0223000049591064,0.0,FLAT,0.0036496697
2025-08-13,AAPL,-0.035225361585617,0.0,FLAT,-0.0023571672
2025-08-13,AMZN,-0.0354540944099426,0.0,FLAT,0.028589234
2025-08-13,JPM,-0.0428532510995864,0.0,FLAT,0.012494407
2025-08-13,TSLA,-0.0972796380519867,0.0,FLAT,-0.011196942
2025-08-13,XOM,-0.1183182150125503,-0.5,SHORT,-0.0020445897
2025-08-13,META,-0.1204734966158866,-0.5,SHORT,0.0026278195
2025-08-14,NVDA,0.0004993826150894,0.5,LONG,-0.008625358
2025-08-14,MSFT,-0.0175863355398178,0.5,LONG,-0.004421154
2025-08-14,AVGO,-0.0197919756174087,0.0,FLAT,-0.015711952
2025-08-14,GOOGL,-0.0210527181625366,0.0,FLAT,0.004730365
2025-08-14,AMZN,-0.0379001796245574,0.0,FLAT,0.00021648218
2025-08-14,AAPL,-0.0422422885894775,0.0,FLAT,-0.005112201
2025-08-14,JPM,-0.0430671125650405,0.0,FLAT,-0.012476297
2025-08-14,TSLA,-0.0992733091115951,0.0,FLAT,-0.0149591435
2025-08-14,XOM,-0.118133932352066,-0.5,SHORT,0.0009400105
2025-08-14,META,-0.1202764809131622,-0.5,SHORT,0.0039634984
2025-08-15,NVDA,0.0033305585384368,0.5,LONG,0.008644965
2025-08-15,MSFT,-0.0119525492191314,0.5,LONG,-0.0059018536
2025-08-15,AVGO,-0.0191710889339447,0.0,FLAT,-0.001893201
2025-08-15,GOOGL,-0.0196228921413421,0.0,FLAT,-0.0019617432
2025-08-15,JPM,-0.0427385121583938,0.0,FLAT,0.0035801572
2025-08-15,AMZN,-0.0432289838790893,0.0,FLAT,0.0019911125
2025-08-15,AAPL,-0.0481204986572265,0.0,FLAT,-0.0030224933
2025-08-15,TSLA,-0.1012273505330085,0.0,FLAT,0.013915798
2025-08-15,META,-0.1198573037981987,-0.5,SHORT,-0.022744829
2025-08-15,XOM,-0.1221680417656898,-0.5,SHORT,0.0021597946
2025-08-18,NVDA,0.0051376670598983,0.5,LONG,-0.034998074
2025-08-18,MSFT,-0.0068575888872146,0.5,LONG,-0.014175304
2025-08-18,GOOGL,-0.0191583931446075,0.0,FLAT,-0.0094839055
2025-08-18,AVGO,-0.0195285677909851,0.0,FLAT,-0.035485372
2025-08-18,JPM,-0.0441321730613708,0.0,FLAT,-0.0029841473
2025-08-18,AMZN,-0.0475597828626632,0.0,FLAT,-0.015033094
2025-08-18,AAPL,-0.0526064187288284,0.0,FLAT,-0.0014292331
2025-08-18,TSLA,-0.1020827740430831,0.0,FLAT,-0.017454369
2025-08-18,META,-0.1169140934944152,-0.5,SHORT,-0.020707149
2025-08-18,XOM,-0.1236363425850868,-0.5,SHORT,0.0065591373
2025-08-19,NVDA,0.0088730305433273,0.5,LONG,-0.0013664173
2025-08-19,MSFT,-0.0020356476306915,0.5,LONG,-0.007944737
2025-08-19,GOOGL,-0.0167374610900878,0.0,FLAT,-0.011162444
2025-08-19,AVGO,-0.0194194465875625,0.0,FLAT,-0.012681846
2025-08-19,JPM,-0.0451484024524688,0.0,FLAT,0.0054357364
2025-08-19,AMZN,-0.0513840615749359,0.0,FLAT,-0.018420232
2025-08-19,AAPL,-0.0549123883247375,0.0,FLAT,-0.019734602
2025-08-19,TSLA,-0.103667676448822,0.0,FLAT,-0.016428301
2025-08-19,META,-0.1143892034888267,-0.5,SHORT,-0.005003412
2025-08-19,XOM,-0.1259047538042068,-0.5,SHORT,0.010333345
2025-08-20,NVDA,0.0126389563083648,0.5,LONG,-0.0023945458
2025-08-20,MSFT,0.002156838774681,0.5,LONG,-0.0012874466
2025-08-20,GOOGL,-0.0154536962509155,0.0,FLAT,0.0021573913
2025-08-20,AVGO,-0.0178336203098297,0.0,FLAT,-0.005392086
2025-08-20,JPM,-0.0471706688404083,0.0,FLAT,-0.0026346373
2025-08-20,AMZN,-0.0532466769218444,0.0,FLAT,-0.0083106235
2025-08-20,AAPL,-0.055074393749237,0.0,FLAT,-0.0049113394
2025-08-20,TSLA,-0.1019961610436439,0.0,FLAT,-0.0117011685
2025-08-20,META,-0.1108277887105941,-0.5,SHORT,-0.0115284035
2025-08-20,XOM,-0.1270630359649658,-0.5,SHORT,0.0064498927
2025-08-21,NVDA,0.0155015140771865,0.5,LONG,0.017202161
2025-08-21,MSFT,0.0044806599617004,0.5,LONG,0.005929852
2025-08-21,GOOGL,-0.0134116113185882,0.0,FLAT,0.03173966
2025-08-21,AVGO,-0.0142081826925277,0.0,FLAT,0.015193427
