Date,gross_return,long_contribution,short_contribution,market_return,turnover,transaction_cost,net_return,equity_curve,high_water_mark,drawdown
2025-02-12,-0.009790616000000002,0.022712288,-0.032502904,0.01565469582222222,0.0,0.0,-0.009790616000000002,1.0719480826954566,1.0912902959286652,-0.0177241686335613
2025-02-13,0.010344432485,0.010712526,-0.000368093515,0.0012964947144444444,0.0,0.0,0.010344432485,1.0830367772643248,1.0912902959286652,-0.007563082614344019
2025-02-14,-0.0010609177499999994,-0.00196051325,0.000899595500000001,-0.0005422034333333333,1.0,0.001,-0.0020609177499999994,1.080804727546158,1.0912902959286652,-0.009608413473139232
2025-02-18,0.01296715395,0.0048992642,0.00806788975,0.0021467560654,2.0,0.002,0.010967153949999999,1.0926580793830447,1.0926580793830447,0.0
2025-02-19,-0.011551278100000001,-0.010189475600000001,-0.0013618024999999994,-0.0072492612800000005,1.0,0.001,-0.0125512781,1.0789438239604963,1.0926580793830447,-0.012551278100000007
2025-02-20,-0.013435576500000001,-0.0274079625,0.013972386,-0.023554194379999997,0.0,0.0,-0.013435576500000001,1.0644475916744724,1.0926580793830447,-0.025818220942914638
2025-02-21,-0.0014159022499999983,-0.01007537725,0.008659475,-0.015390972889999998,0.0,0.0,-0.0014159022499999983,1.0629404379344134,1.0926580793830447,-0.02719756711579069
2025-02-24,-0.009816559000000002,-0.024691727,0.014875168000000001,-0.021894644078,1.0,0.001,-0.010816559000000003,1.05144307997401,1.0926580793830447,-0.037719942026426256
2025-02-25,-0.0151146631,-0.004025511900000001,-0.0110891512,0.00455256133,1.0,0.001,-0.0161146631,1.0344994289714025,1.0926580793830447,-0.05322676096851886
2025-02-26,-0.04631260935,-0.0546347405,0.00832213115,-0.02833575097,1.0,0.001,-0.04731260935,0.9855545616156803,1.0926580793830447,-0.09802107336984955
2025-02-27,0.010209744499999998,0.025131981499999997,-0.014922237,0.0192539194,1.0,0.001,0.009209744499999999,0.9946312673189701,1.0926580793830447,-0.08971407791120178
2025-02-28,-0.02915912499999999,-0.053069626999999994,0.023910502,-0.033338312999999994,0.0,0.0,-0.02915912499999999,0.9656286898663079,1.0926580793830447,-0.11625721889912932
2025-03-03,0.02103281124,0.0201664005,0.00086641074,-0.008265102218,1.0,0.001,0.02003281124,0.9849729471383281,1.0926580793830447,-0.09855336658062297
2025-03-04,0.005586844500000002,0.011790239000000001,-0.006203394499999999,0.013622719620000001,0.0,0.0,0.005586844500000002,0.9904758378306966,1.0926580793830447,-0.09351712441466042
2025-03-05,-0.0288619596,-0.0236737406,-0.005188219000000001,-0.027207508879999998,1.0,0.001,-0.0298619596,0.9608982883766202,1.0926580793830447,-0.12058647942348166
2025-03-06,0.00578482385,0.00777922735,-0.0019944035000000002,0.01031673531,1.0,0.001,0.00478482385,0.9654960174242687,1.0926580793830447,-0.11637864063621473
2025-03-07,-0.0434804515,-0.047447655000000005,0.0039672035000000005,-0.046949846100000005,0.0,0.0,-0.0434804515,0.9235158146652096,1.0926580793830447,-0.15479889629639598
2025-03-10,0.026199677725000002,0.014774271500000002,0.011425406225,0.003227471355,0.0,0.0,0.026199677725000002,0.9477116313833789,1.0926580793830447,-0.1326548997665472
2025-03-11,0.0379267876,0.041495511,-0.0035687234,0.019952146730000002,1.0,0.001,0.0369267876,0.9827075775015223,1.0926580793830447,-0.10062663147432593
2025-03-12,-0.009534916249999999,-0.0175130322,0.00797811595,-0.020536674230000003,1.0,0.001,-0.010534916249999998,0.9723548354743033,1.0926580793830447,-0.11010145458922438
2025-03-13,0.007645704500000005,0.035430656000000005,-0.027784951500000002,0.028645324899999998,0.0,0.0,0.007645704500000005,0.979789173215486,1.0926580793830447,-0.10329755327603374
2025-03-14,-0.016091029485,-0.0075998310000000005,-0.008491198485,-0.006786876383000001,0.0,0.0,-0.016091029485,0.9640233567401919,1.0926580793830447,-0.11772641878554058
2025-03-17,-0.013020571049999999,-0.02021126425,0.007190693200000001,-0.020790581989999998,0.0,0.0,-0.013020571049999999,0.9514712221298968,1.0926580793830447,-0.12921412463528137
2025-03-18,0.0016539094999999974,0.015047658499999998,-0.013393749,0.01949649394,0.0,0.0,0.0016539094999999974,0.9530448694231541,1.0926580793830447,-0.12777392360354978
2025-03-19,-0.0021346786000000003,0.0016490243499999997,-0.00378370295,-0.0022823653400000006,1.0,0.001,-0.0031346786000000003,0.9500573800661335,1.0926580793830447,-0.1305080720195918
2025-03-20,0.0063731823,0.0133932218,-0.0070200395,0.012124944760000003,1.0,0.001,0.0053731823,0.9551622115646893,1.0926580793830447,-0.12583613338217448
2025-03-21,-0.0033644990000000004,0.016885925,-0.020250424,0.02901834592,0.0,0.0,-0.0033644990000000004,0.951948569259042,1.0926580793830447,-0.1287772568372464
2025-03-24,0.00599035,0.01542872,-0.00943837,0.00929139042,0.0,0.0,0.00599035,0.957651074370903,1.0926580793830447,-0.12355832767774133
2025-03-25,-0.016050604,-0.0210842225,0.005033618499999999,-0.024901148972999998,0.0,0.0,-0.016050604,0.9422801962060011,1.0926580793830447,-0.13762574588928356
2025-03-26,0.0034761200000000005,-0.0050044975,0.0084806175,-0.008961562740000002,1.0,0.001,0.0024761200000000005,0.9446133950454308,1.0926580793830447,-0.13549040375119492
2025-03-27,0.005878902750000002,-0.01624084,0.02211974275,-0.028143943249999998,1.0,0.001,0.004878902750000002,0.9492220719362049,1.0926580793830447,-0.13127254550465517
2025-03-28,-0.015644677029999998,-0.010877746,-0.00476693103,-0.0019135877240000006,0.0,0.0,-0.015644677029999998,0.9343717991910155,1.0926580793830447,-0.14486350595732878
2025-03-31,0.0025955327250000004,0.011420886600000001,-0.008825353875,0.011833155835000001,0.0,0.0,0.0025955327250000004,0.9367969917731329,1.0926580793830447,-0.14264397120269934
2025-04-01,0.015137977350000002,0.011817671,0.00332030635,0.010192271881,0.0,0.0,0.015137977350000002,0.9509782034161427,1.0926580793830447,-0.12966533505787992
2025-04-02,-0.03789893999999999,-0.09156339,0.05366445,-0.0695845354,1.0,0.001,-0.03889893999999999,0.9139861593401504,1.0926580793830447,-0.1635204309693835
2025-04-03,0.02622575,-0.061851165,0.088076915,-0.06092331790000001,0.0,0.0,0.02622575,0.9379561318584654,1.0926580793830447,-0.1415831269118788
2025-04-04,0.06401575400000001,0.044484861,0.019530893,0.00830890215,0.0,0.0,0.06401575400000001,0.9980001008583084,1.0926580793830447,-0.08663092353482049
2025-04-07,0.003266586999999996,-0.031770954500000004,0.0350375415,-0.017069567600000002,1.0,0.001,0.002266586999999996,1.0002621549129125,1.0926580793830447,-0.08456069305990255
2025-04-08,0.0318501175,0.1702579,-0.1384077825,0.135000155,0.0,0.0,0.0318501175,1.0321206220776917,1.0926580793830447,-0.05540384356974204
2025-04-09,0.013350901499999998,-0.050760467000000004,0.0641113685,-0.050961685599999994,0.0,0.0,0.013350901499999998,1.0459003628391697,1.0926580793830447,-0.042792633327963125
2025-04-10,0.022343250300000003,0.0359149995,-0.0135717492,0.026161843605000002,1.0,0.001,0.0213432503,1.0682232760721069,1.0926580793830447,-0.022362716912077918
2025-04-11,0.024289322500000002,0.010035450000000001,0.0142538725,-0.0029772072399999994,1.0,0.001,0.0232893225,1.0931014724505566,1.0931014724505566,0.0
2025-04-14,0.018548084200000002,0.0057910929,0.0127569913,-0.00430607719,0.0,0.0,0.018548084200000002,1.1133764106007136,1.1133764106007136,0.0
2025-04-15,-0.027858195,-0.053824985,0.02596679,-0.030765071600000006,0.0,0.0,-0.027858195,1.082359753445799,1.1133764106007136,-0.027858194999999863
2025-04-16,-0.01167185825,-0.0073806475,-0.00429121075,-0.003577932267,0.0,0.0,-0.01167185825,1.0697266038280746,1.1133764106007136,-0.039204896346859086
2025-04-17,-0.020363999,-0.0341078525,0.0137438535,-0.0288249219,2.0,0.002,-0.022363999000000002,1.0458032391297902,1.1133764106007136,-0.06069211708416278
2025-04-21,-0.0053299005,0.0230821345,-0.028412035000000002,0.029204352000000006,0.0,0.0,-0.0053299005,1.0402292119226506,1.1133764106007136,-0.06569853463896991
2025-04-22,0.025188836,0.032122324,-0.006933487999999999,0.030277038599999993,0.0,0.0,0.025188836,1.0664313749441796,1.1133764106007136,-0.04216456825343118
2025-04-23,0.017085801,0.03075806,-0.013672258999999999,0.029792753800000005,0.0,0.0,0.017085801,1.0846522091966322,1.1133764106007136,-0.025799182675860233
2025-04-24,0.0324333125,0.029929362,0.0025039505,0.02307252735,0.0,0.0,0.0324333125,1.119831073251322,1.119831073251322,0.0
2025-04-25,-0.01403590375,-0.01443703,0.00040112624999999994,-0.00255448277,0.0,0.0,-0.01403590375,1.1041132320909073,1.119831073251322,-0.014035903749999856
2025-04-28,-0.0017027048499999998,-6.742800000000002e-05,-0.0016352768499999998,0.0037246656399999994,0.0,0.0,-0.0017027048499999998,1.1022332531356769,1.119831073251322,-0.015714709598610654
2025-04-29,0.012798464,-0.004704333,0.017502797,-0.00780575198,1.0,0.001,0.011798464000000002,1.115237912492401,1.119831073251322,-0.0041016550340803315
2025-04-30,0.01487010435,0.020220032,-0.00534992765,0.022430896989999997,1.0,0.001,0.013870104349999999,1.1307063787137468,1.1307063787137468,0.0
2025-05-01,-0.0023022061500000005,0.0214094295,-0.02371163565,0.015353762360000004,1.0,0.001,-0.0033022061500000005,1.126972553156114,1.1307063787137468,-0.0033022061499999866
2025-05-02,0.0095352288,-0.00242081455,0.01195604335,-0.011561407300000002,0.0,0.0,0.0095352288,1.1377184943017777,1.1377184943017777,0.0
2025-05-05,-0.0024262271,-0.0042140121,0.001787785,-0.00638645798,1.0,0.001,-0.0034262271,1.1338204123644298,1.1377184943017777,-0.0034262271000000677
2025-05-06,0.008706400650000001,0.009808743500000001,-0.0011023428500000002,0.0009643356150000004,1.0,0.001,0.007706400650000001,1.1425580867272582,1.1425580867272582,0.0
2025-05-07,-0.0116429495,0.010902629,-0.0225455785,0.013501854490000001,1.0,0.001,-0.0126429495,1.128112782535949,1.1425580867272582,-0.0126429495
2025-05-08,-0.02987323905,-0.00043422705000000037,-0.029439012,0.00457730021,1.0,0.001,-0.03087323905,1.093284286925356,1.1425580867272582,-0.043125859747789264
2025-05-09,0.016442372500000003,0.0587912175,-0.042348844999999996,0.051539386300000004,0.0,0.0,0.016442372500000003,1.1112604744193797,1.1425580867272582,-0.027392578698145154
2025-05-12,0.030306275460000004,0.0315468998,-0.00124062434,0.022435741428000002,2.0,0.002,0.028306275460000002,1.142716119516105,1.142716119516105,0.0
2025-05-13,0.0393689305,0.039122658,0.00024627250000000024,0.01241609882,0.0,0.0,0.0393689305,1.1877036310065643,1.1877036310065643,0.0
2025-05-14,-0.01234555455,-0.0061472215,-0.00619833305,-0.00564552184,0.0,0.0,-0.01234555455,1.1730407710407398,1.1877036310065643,-0.01234555454999986
2025-05-15,0.00945210755,0.0089140935,0.0005380140499999999,0.0016227184850000002,0.0,0.0,0.00945210755,1.1841284785691517,1.1877036310065643,-0.00301013850937093
2025-05-16,0.004566606599999999,0.0016807185999999999,0.0028858879999999996,-0.0034961107130000004,0.0,0.0,0.004566606599999999,1.1895359274946335,1.1895359274946335,0.0
2025-05-19,-0.0023365303,-0.0120745665,0.0097380362,-0.0051854363,1.0,0.001,-0.0033365303,1.185567004829609,1.1895359274946335,-0.00333653030000014
2025-05-20,0.01176687635,0.004365442000000001,0.00740143435,-0.01084491127,0.0,0.0,0.01176687635,1.1995174251800789,1.1995174251800789,0.0
2025-05-21,0.0075323174,0.0050460257500000005,0.00248629165,0.004909017850000001,1.0,0.001,0.0065323174,1.207353053728186,1.207353053728186,0.0
2025-05-22,-0.014966594619999999,-0.022144960499999998,0.007178365880000001,-0.010360138387,0.0,0.0,-0.014966594619999999,1.189283090009817,1.207353053728186,-0.014966594620000162
2025-05-23,-0.021070695500000004,0.025796913499999997,-0.046867609000000005,0.0278390259,1.0,0.001,-0.022070695500000004,1.1630347850669114,1.207353053728186,-0.03670696696747011
2025-05-27,0.00623511635,-0.00103726155,0.0072723779,-0.00396148111,0.0,0.0,0.00623511635,1.170286442270901,1.207353053728186,-0.030700722827367688
2025-05-28,-0.0059084834,-0.002622947,-0.0032855364000000005,0.0061117355,0.0,0.0,-0.0059084834,1.1633718242534983,1.207353053728186,-0.03642781151617425
2025-05-29,0.016707969075,0.0019013890750000002,0.01480658,-0.00594550045,0.0,0.0,0.016707969075,1.1828094047158522,1.207353053728186,-0.020328477189456295
2025-05-30,-0.002195604850000002,0.01044123715,-0.012636842000000002,0.00791347864,1.0,0.001,-0.003195604850000002,1.1790296132455165,1.207353053728186,-0.02345912025915664
2025-06-02,0.011923433,0.0178677395,-0.0059443065,0.006115473380000001,1.0,0.001,0.010923433,1.1919086642308199,1.207353053728186,-0.012791941387546468
2025-06-03,0.026344648900000003,0.0013715414000000001,0.0249731075,0.0013793823299999993,0.0,0.0,0.026344648900000003,1.223309079510849,1.223309079510849,0.0
2025-06-04,0.06867380485,-0.00492287985,0.0735966847,-0.01769804158,1.0,0.001,0.06767380485,1.3060950594288994,1.3060950594288994,0.0
2025-06-05,-0.0058572715000000004,0.0244585695,-0.030315841,0.01384405333,0.0,0.0,-0.0058572715000000004,1.2984449060610157,1.3060950594288994,-0.005857271499999928
2025-06-06,-0.02966255685,-0.0035370440000000005,-0.026125512849999998,0.00705058598,1.0,0.001,-0.03066255685,1.258631265312327,1.3060950594288994,-0.03634022942964521
2025-06-09,-0.0379967333,0.0010925646999999999,-0.039089297999999995,0.0127268409,0.0,0.0,-0.0379967333,1.210807388801213,1.3060950594288994,-0.07295615272394618
2025-06-10,-0.01165842575,-0.00779199125,-0.003866434499999999,-0.00096819187,1.0,0.001,-0.01265842575,1.1954804733725215,1.3060950594288994,-0.08469106843168439
2025-06-11,0.006309237100000001,0.0076685600000000005,-0.0013593229,0.001453834597,0.0,0.0,0.006309237100000001,1.203023043127449,1.3060950594288994,-0.07891616736267226
2025-06-12,-0.014310812499999999,-0.010985140000000001,-0.0033256724999999997,-0.006904092759999999,0.0,0.0,-0.014310812499999999,1.1858068059240725,1.3060950594288994,-0.09209762538832655
2025-06-13,-0.0066814768,0.0094144515,-0.0160959283,0.01468940601,0.0,0.0,-0.0066814768,1.1778838652610086,1.3060950594288994,-0.09816375404095945
2025-06-16,-0.01142766,-0.008153241,-0.0032744189999999998,-0.00770251123,0.0,0.0,-0.01142766,1.1644234089293202,1.3060950594288994,-0.10846963203545557
2025-06-17,0.009303016899999999,0.0047034215,0.0045995954,0.00260613142,0.0,0.0,0.009303016899999999,1.175256059581345,1.3060950594288994,-0.10017570995541836
2025-06-18,0.011259146000000001,0.0082853275,0.0029738185,-0.005101411474,0.0,0.0,0.011259146000000001,1.1884884391435562,1.3060950594288994,-0.09004445689946006
2025-06-20,-0.018136980600000005,0.010119453399999999,-0.028256434000000004,0.01154438292,2.0,0.002,-0.020136980600000007,1.164555870501198,1.3060950594288994,-0.10836821401773811
2025-06-23,0.044151296,0.017164435999999998,0.02698686,0.007431143109999999,0.0,0.0,0.044151296,1.215972521448234,1.3060950594288994,-0.06900151511182673
2025-06-24,0.042709019749999994,0.023873711,0.018835308749999998,0.00444958877,0.0,0.0,0.042709019749999994,1.2679055158822239,1.3060950594288994,-0.029239482433517594
2025-06-25,0.00886704835,0.0136395665,-0.00477251815,0.01247811519,1.0,0.001,0.00786704835,1.2778801898789012,1.3060950594288994,-0.02160246250555098
2025-06-26,0.01893210165,0.012859378150000001,0.0060727235,0.006171517990000001,0.0,0.0,0.01893210165,1.3020731475302096,1.3060950594288994,-0.0030793408715965587
2025-06-27,0.011486520650000002,-0.004959497849999999,0.0164460185,7.616936999999945e-05,0.0,0.0,0.011486520650000002,1.317029437627126,1.317029437627126,0.0
2025-06-30,0.0135060292,-0.0064944728000000005,0.020000502000000003,-0.012830262700000001,0.0,0.0,0.0135060292,1.3348172756689776,1.3348172756689776,0.0
2025-07-01,-0.02613940815,0.006986335850000001,-0.033125744,0.01428820606,0.0,0.0,-0.02613940815,1.299925942094595,1.3348172756689776,-0.026139408150000043
2025-07-02,0.005679096800000001,0.01038173075,-0.00470263395,0.01103229079,0.0,0.0,0.005679096800000001,1.3073083473525815,1.3348172756689776,-0.020608759579178515
2025-07-03,0.0300500845,-0.008753682,0.0388037665,-0.013677449305,0.0,0.0,0.0300500845,1.346593073658082,1.346593073658082,0.0
2025-07-07,-0.0159869351,0.0044561414,-0.020443076499999997,-0.001897925894,1.0,0.001,-0.0169869351,1.3237185845097426,1.346593073658082,-0.016986935100000045
2025-07-08,0.0208848367,0.0159368915,0.0049479452,0.009540749910000002,0.0,0.0,0.0208848367,1.3513642309839837,1.3513642309839837,0.0
2025-07-09,-0.026876916249999997,0.0017292387500000002,-0.028606154999999998,0.00722967656,0.0,0.0,-0.026876916249999997,1.3150437277245814,1.3513642309839837,-0.026876916250000105
2025-07-10,-0.0037156192499999997,0.004333076,-0.00804869525,0.00240678236,0.0,0.0,-0.0037156192499999997,1.3101575259352563,1.3513642309839837,-0.0304926711126009
2025-07-11,-0.0017407358300000004,-0.0028750383300000003,0.0011343025,0.0006146278940000001,0.0,0.0,-0.0017407358300000004,1.3078768877869167,1.3513642309839837,-0.03218032725744269
2025-07-14,0.037076906500000006,0.022987965500000002,0.014088941,0.002281697810000001,0.0,0.0,0.037076906500000006,1.3563689168689033,1.3563689168689033,0.0
2025-07-15,-0.012744338925000001,0.001764866075,-0.014509205,0.001539873958,0.0,0.0,-0.012744338925000001,1.3390828916849908,1.3563689168689033,-0.012744338924999932
2025-07-16,0.016820584149999998,0.010768199499999999,0.00605238465,0.004741646899999999,0.0,0.0,0.016820584149999998,1.3616070481484035,1.3616070481484035,0.0
2025-07-17,-0.0019280482999999987,-0.0033174773,0.001389429000000001,0.0012181852999999993,0.0,0.0,-0.0019280482999999987,1.358981803993953,1.3616070481484035,-0.0019280483000000403
2025-07-18,-0.0025169593045,-0.0029772931045,0.0004603338000000001,0.006902996879099998,0.0,0.0,-0.0025169593045,1.3555613020977442,1.3616070481484035,-0.004440154785391837
2025-07-21,-0.025164160249999998,-0.0173866315,-0.00777752875,-0.00548823175,0.0,0.0,-0.025164160249999998,1.3214497402630578,1.3616070481484035,-0.02949258226883744
2025-07-22,0.004738551200000001,0.01181922325,-0.00708067205,0.00834759464,0.0,0.0,0.004738551200000001,1.327711497515521,1.3616070481484035,-0.02489378317993851
2025-07-23,0.050691543,0.013618024000000001,0.037073519,-0.00025779354999999843,0.0,0.0,0.050691543,1.3950152419834234,1.3950152419834234,0.0
2025-07-24,-0.0137828558,0.00207905855,-0.015861914350000002,0.00474034108,0.0,0.0,-0.0137828558,1.3757879480643638,1.3950152419834234,-0.013782855800000049
2025-07-25,-0.011598203799999998,0.0081881907,-0.0197863945,0.007947623034,0.0,0.0,-0.011598203799999998,1.3598312790571294,1.3950152419834234,-0.025221203229485623
2025-07-28,-0.0031586669999999996,-0.0034393864999999997,0.0002807195000000002,-0.0029735904599999994,0.0,0.0,-0.0031586669999999996,1.3555360248704038,1.3950152419834234,-0.02830020484714435
2025-07-29,0.0190684615,0.0113651955,0.007703266,0.0016611284199999992,0.0,0.0,0.0190684615,1.3813840113725082,1.3950152419834234,-0.009771384713714193
2025-07-30,0.033873170900000006,0.0158325755,0.0180405954,0.00537121106,0.0,0.0,0.033873170900000006,1.4281758680682566,1.4281758680682566,0.0
2025-07-31,-0.0023610525000000004,-0.0204661605,0.018105108,-0.026998926099999997,0.0,0.0,-0.0023610525000000004,1.4248038698645145,1.4281758680682566,-0.0023610524999999605
2025-08-01,0.0198696867,0.020471608699999998,-0.0006019219999999995,0.01644619014,1.0,0.001,0.0188696867,1.4516894724978053,1.4516894724978053,0.0
2025-08-04,-0.0044122237,-0.0058906817,0.001478458,-0.006398199060000001,0.0,0.0,-0.0044122237,1.44528429380221,1.4516894724978053,-0.004412223700000051
2025-08-05,0.013987349549999998,0.0287069997,-0.014719650150000001,0.016981079502400003,0.0,0.0,0.013987349549999998,1.4654999904187465,1.4654999904187465,0.0
2025-08-06,0.01859933015,0.0196589555,-0.0010596253500000001,0.0018138969299999995,0.0,0.0,0.01859933015,1.4927573085753667,1.4927573085753667,0.0
2025-08-07,0.01105588625,0.026517250500000002,-0.015461364250000002,0.01293546128,0.0,0.0,0.01105588625,1.5092610635778323,1.5092610635778323,0.0
2025-08-08,0.0008503827499999994,-0.00592022695,0.006770609699999999,-0.00065095617,1.0,0.001,-0.00014961725000000063,1.5090352520879677,1.5092610635778323,-0.00014961724999995596
2025-08-11,-0.008328852000000001,0.00884188,-0.017170732,0.012406784980000002,1.0,0.001,-0.009328852000000002,1.4949576855584563,1.5092610635778323,-0.009477073492818122
2025-08-12,-0.010910582999999998,-0.0102635635,-0.0006470194999999993,-0.00246116682,1.0,0.001,-0.011910582999999999,1.4771518679631244,1.5092610635778323,-0.021274779022384838
2025-08-13,0.00435414225,0.00464575715,-0.0002916149,0.0045906433600000005,0.0,0.0,0.00435414225,1.483583597321089,1.5092610635778323,-0.017013270186585716
2025-08-14,-0.00897501045,-0.006523256,-0.0024517544500000004,-0.005145574942,1.0,0.001,-0.009975010449999999,1.4687848354343624,1.5092610635778323,-0.02681857308868585
2025-08-15,0.0116640729,0.0013715556999999998,0.0102925172,-0.00052322928,0.0,0.0,0.0116640729,1.4859168488292833,1.5092610635778323,-0.01546731398026624
2025-08-18,-0.01751268315,-0.024586689,0.0070740058500000005,-0.014519151060000002,0.0,0.0,-0.01751268315,1.4598944578684896,1.5092610635778323,-0.032709122961348314
2025-08-19,-0.0073205436500000005,-0.00465557715,-0.0026649665000000006,-0.007697290989999999,0.0,0.0,-0.0073205436500000005,1.4492072367652702,1.5092610635778323,-0.03979021804895666
2025-08-20,0.0006982591999999993,-0.0018409962,0.0025392553999999995,-0.00395529666,0.0,0.0,0.0006982591999999993,1.450219159051048,1.5092610635778323,-0.03911974273477936
2025-08-21,-0.008432102,0.0115660065,-0.0199981085,0.023235259400000003,0.0,0.0,-0.008432102,1.4379907631795754,1.5092610635778323,-0.04722198307382586
2025-08-22,-0.00957281345,0.0021848987000000005,-0.01175771215,0.002724845754,1.0,0.001,-0.01057281345,1.4227871550976545,1.5092610635778323,-0.05729552730604737
2025-08-25,-0.00294625925,0.0032489909999999997,-0.006195250249999999,0.0051609755599999994,0.0,0.0,-0.00294625925,1.418595255281167,1.5092610635778323,-0.06007297907873821
2025-08-26,0.0015055548499999993,0.00421317485,-0.0027076200000000004,0.00234049245,0.0,0.0,0.0015055548499999993,1.4207310282479426,1.5092610635778323,-0.05865786739374412
2025-08-27,0.0014408814999999995,-0.0010757068000000003,0.0025165883,0.007161876409999999,0.0,0.0,0.0014408814999999995,1.422778133303021,1.5092610635778323,-0.05730150492970132
2025-08-28,-0.021509332000000006,-0.034863895000000006,0.013354563,-0.01246165536,1.0,0.001,-0.022509332000000007,1.390752347938163,1.5092610635778323,-0.078521018331139
2025-08-29,-0.0033266821000000005,-0.0083309251,0.005004243,-0.007406924529999999,0.0,0.0,-0.0033266821000000005,1.386125756996744,1.5092610635778323,-0.08158648596498308
2025-09-02,0.011428147949999998,0.0064891952,0.00493895275,0.013790021529999998,0.0,0.0,0.011428147949999998,1.4019666072250085,1.5092610635778323,-0.07109072044731157
2025-09-03,0.0003480480999999997,0.009182182,-0.0088341339,0.01268271694,0.0,0.0,0.0003480480999999997,1.4024545590389166,1.5092610635778323,-0.07076741533749087
2025-09-04,0.029431883500000006,0.033512045000000004,-0.0040801615,0.0020689770370000008,0.0,0.0,0.029431883500000006,1.4437314382345938,1.5092610635778323,-0.04341835016130002
2025-09-05,0.0057542054,0.0022645176499999998,0.00348968775,0.003850755685,1.0,0.001,0.0047542054,1.4505952340343986,1.5092610635778323,-0.03887056451609594
2025-09-08,0.014756458399999998,0.01922057725,-0.0044641188500000005,0.0051825410200000005,0.0,0.0,0.014756458399999998,1.4720008822606654,1.5092610635778323,-0.024687697984362322
2025-09-09,-0.006433504,0.0031078814999999996,-0.0095413855,0.008294418040000001,1.0,0.001,-0.007433504,1.4610587578143772,1.5092610635778323,-0.03193768588264467
2025-09-10,-0.0218991225,0.0067202414,-0.0286193639,0.00636966516,0.0,0.0,-0.0218991225,1.4290628530973022,1.5092610635778323,-0.05313740108713427
2025-09-11,-0.026253855915000002,0.0106157572,-0.036869613115,0.011800753203,0.0,0.0,-0.026253855915000002,1.3915444428586068,1.5092610635778323,-0.07799619533029511
2025-09-12,-0.01323158048,0.00542115212,-0.0186527326,0.014839124043999999,0.0,0.0,-0.01323158048,1.3731321105714265,1.5092610635778323,-0.09019576287464837
2025-09-15,-0.0295001145,-0.0050101695,-0.024489945,0.004463447047,0.0,0.0,-0.0295001145,1.3326245560859427,1.5092610635778323,-0.11703509204243145
2025-09-16,-0.019047468300000002,-0.01135967765,-0.00768779065,-0.00566385474,0.0,0.0,-0.019047468300000002,1.307241432098094,1.5092610635778323,-0.1338533381367657
2025-09-17,0.022230494150000002,0.015147950500000002,0.00708254365,0.0010817762200000004,1.0,0.001,0.02123049415,1.3349948136748904,1.5092610635778323,-0.11546461649903617
2025-09-18,0.02270141765,0.017236333,0.00546508465,0.00786117145,0.0,0.0,0.02270141765,1.365301088500708,1.5092610635778323,-0.09538440933197789
